low,high,volume,close,time,percentChange,percentVol,open
1192.4200,1221.9900,2701423,1206.5700,2020-04-09,-0.0003562551781276513,0.3395178193426631,1218.1800
1183.9500,1214.9000,2016713,1207.0000,2020-04-08,0.02066702746583693,-0.3454260123890157,1203.1000
1177.2500,1220.7800,3080955,1182.5600,2020-04-07,-0.0005324588612142245,-0.02685920459028468,1217.0100
1125.0000,1190.7500,3165991,1183.1900,2020-04-06,0.08281321497208749,0.23252944881718096,1133.0000
1075.0800,1118.7900,2568694,1092.7000,2020-04-03,-0.021780972758117412,-0.08928805680059171,1114.7100
1093.1300,1122.7700,2820534,1117.0300,2020-04-02,0.013546865075764414,0.0854390520138586,1100.0000
1093.4900,1129.4200,2598519,1102.1000,2020-04-01,-0.051508240457851184,-0.2038780369065779,1124.0000
1136.72,1173.4,3246344,1161.95,2020-03-31,0.013643778733501533,0.1053916352580524,1148.73
1098.49,1151.0,2936827,1146.31,2020-03-30,0.0324698719218921,-0.06460379002701244,1132.64
1104.0,1151.05,3139661,1110.26,2020-03-27,-0.04528256457881885,-0.1811905418861044,1127.47
1092.03,1171.48,3834422,1162.92,2020-03-26,0.05564532234345809,-0.1509556123097444,1114.72
1083.0100,1146.1700,4516162,1101.6200,2020-03-25,-0.02512367147193395,0.24637588365735819,1124.5800
1086.4300,1133.3300,3623435,1130.0100,2020-03-24,0.07198353144299086,-0.13390145254275654,1103.9800
1008.87,1066.91,4183629,1054.13,2020-03-23,-0.013180928843579354,0.009588076151506586,1056.37
1062.1000,1138.4800,4143897,1068.2100,2020-03-20,-0.03909433554921882,0.11898987051366805,1130.9000
1055.55,1152.61,3703248,1111.67,2020-03-19,0.018768500444468872,-0.20134229345847598,1088.22
1037.0,1104.99,4636840,1091.19,2020-03-18,-0.024032699497343546,0.11470913910328817,1059.94
1049.1,1126.0,4159686,1118.06,2020-03-17,0.04199440820130462,-0.13806415731848098,1090.64
1067.08,1145.47,4825981,1073.0,2020-03-16,-0.1163415055959548,0.21562061001422417,1089.61
1112.29,1214.4,3969973,1214.27,2020-03-13,0.09241149745850397,-0.1582429251108869,1174.99
1108.4700,1188.7500,4716293,1111.5500,2020-03-12,-0.08204641175984817,0.7202113000210819,1122.6200
1191.14,1256.93,2741694,1210.9,2020-03-11,-0.03457403339804588,7.781541970013869,1248.27
1214.5100,1275.8500,2743566,1275.1700,2020-03-10,0.048840671497544896,-0.20765221750961282,1254.3900
1198.0400,1252.7300,3462578,1215.7900,2020-03-09,-0.06170219334125682,0.07123779705876432,1204.9600
1257.2100,1302.7500,3232315,1295.7400,2020-03-06,-0.014466518604155931,0.18879602733670175,1269.9500
1301.6400,1353.6300,2718982,1314.7600,2020-03-05,-0.04837869137232187,0.14249853772665233,1345.5500
1337.0,1382.78,2377674,1381.6,2020-03-04,0.032802081153006535,-0.15986575796293578,1358.96
1329.2400,1408.1900,2830112,1337.7200,2020-03-03,-0.03505684113336016,0.021161747423653177,1397.6800
1325.2000,1387.4700,2771463,1386.3200,2020-03-02,0.03514653724099315,-0.30901717818943375,1351.3900
1268.21,1342.45,4010900,1339.25,2020-02-28,0.01847979010608758,0.28782498243685284,1274.31
1314.24,1369.4,3114476,1314.95,2020-02-27,-0.05431257056966343,0.2507041665294609,1359.14
1376.5500,1413.6700,2490178,1390.4700,2020-02-26,0.002993536845749878,-0.03442775127706221,1394.9800
1380.42,1436.85,2578966,1386.32,2020-02-25,-0.023622047244094446,0.04072857610392733,1431.0
1406.7900,1436.3800,2478039,1419.8600,2020-02-24,-0.04287274345112113,0.16512549351315542,1423.0500
1478.49,1510.94,2126843,1483.46,2020-02-21,-0.02210298024377222,0.6380667998576695,1504.58
1504.2600,1527.0700,1298386,1516.9900,2020-02-20,-0.005167653636047542,0.14160082578793642,1519.0100
1520.98,1530.74,1137338,1524.87,2020-02-19,0.0035736850418575106,-0.1142303298024705,1527.2
1511.0100,1530.5600,1284011,1519.4400,2020-02-18,0.0004674958682584496,0.10704250610204524,1514.3400
1505.5500,1520.0500,1159857,1518.7300,2020-02-14,0.003528502236700426,0.012393751014700749,1514.5300
1504.0000,1525.9500,1145658,1513.3900,2020-02-13,-0.0034504783917083115,-0.2618829793265539,1510.0000
1508.6700,1520.3000,1552136,1518.6300,2020-02-12,0.005675271181277752,-0.10932277162270954,1515.8600
1505.4500,1529.8800,1742647,1510.0600,2020-02-11,0.0009279758196014676,-0.09003577933362295,1513.2700
1475.2,1508.88,1915072,1508.66,2020-02-10,0.0199782301519158,0.35049776136085575,1477.23
1465.4100,1485.2400,1418049,1479.1100,2020-02-07,0.0021274145138450162,-0.25013761984560134,1467.3800
1450.48,1481.56,1891079,1475.97,2020-02-06,0.020690847481069197,0.03974394007454385,1451.98
1429.67,1464.58,1818793,1446.05,2020-02-05,0.00044278094104788224,-0.6206079432753708,1463.61
1422.03,1467.34,4793967,1445.41,2020-02-04,-0.025084311344934496,0.3284249991686896,1454.49
1456.61,1486.3,3608760,1482.6,2020-02-03,0.034771562975474124,0.6470271442100339,1461.65
1427.0600,1469.6700,2191075,1432.7800,2020-01-31,-0.014763623861096753,0.6164664412101468,1467.8600
1435.0000,1455.2500,1355472,1454.2500,2020-01-30,-0.0016818837097549721,0.2527884476747839,1438.1000
1445.3800,1464.1400,1081964,1456.7000,2020-01-29,0.004274388142019969,-0.27218203319552314,1458.4600
1430.36,1454.8,1486586,1450.5,2020-01-28,0.013110013759577654,-0.1289021344618374,1441.74
1419.5,1436.58,1706566,1431.73,2020-01-27,-0.023489772673018883,0.14590003223033943,1431.54
1463.18,1494.2,1489280,1466.17,2020-01-24,-0.012473984468138077,0.11760653538071764,1492.82
1480.32,1493.5,1332562,1484.69,2020-01-23,0.0003503641766104959,-0.0635189248221647,1487.55
1482.66,1500.58,1422946,1484.17,2020-01-22,0.0012953280485747953,-0.40392128278662087,1489.73
1470.21,1489.88,2387178,1482.25,2020-01-21,0.0018451930355791735,-0.0892717960456666,1479.0
1456.5500,1480.5500,2621175,1479.5200,2020-01-17,0.020246041816075477,1.010041869881292,1462.5400
1440.0000,1450.7000,1304040,1450.1600,2020-01-16,0.007615341856586966,0.21022459928780846,1445.4500
1431.6600,1440.7800,1077519,1439.2000,2020-01-15,0.006018495865342421,-0.1747171493433085,1433.0200
1427.7700,1442.6300,1305636,1430.5900,2020-01-14,-0.006555418984326766,-0.14416400973276844,1440.0000
1425.37,1441.48,1525568,1440.03,2020-01-13,0.0077468928451460695,0.1617374034593939,1435.25
1419.6,1434.94,1313178,1428.96,2020-01-10,0.006458701638974773,-0.2096135997852463,1429.47
1410.2100,1428.6800,1661438,1419.7900,2020-01-09,0.010497921767351759,-0.059354324413992354,1421.9300
1392.63,1411.85,1766274,1405.04,2020-01-08,0.007117718316118404,0.023063431677378343,1394.82
1391.56,1403.5,1726456,1395.11,2020-01-07,-0.001931592991894493,-0.2619910804016341,1400.46
1351.0,1398.32,2339343,1397.81,2020-01-06,0.026654033727010917,0.9983641273195862,1351.63
1347.32,1373.75,1170629,1361.52,2020-01-03,-0.005231317766022814,-0.14193430162028642,1348.0
1346.49,1368.68,1364265,1368.68,2020-01-02,0.02186816386564039,0.3977251421786139,1348.41
1332.13,1340.66,976061,1339.39,2019-12-31,-0.0002388576632256223,-0.024516486240145796,1335.79
1337.8400,1357.0000,1000592,1339.7100,2019-12-30,-0.011021378373590074,-0.13806936676104964,1356.8100
1353.0,1367.07,1160873,1354.64,2019-12-27,-0.00574691552841522,-0.01936729177225882,1364.0
1345.5100,1363.2000,1183800,1362.4700,2019-12-26,0.013418325982014645,0.7579186528266584,1346.5500
1344.1600,1352.0100,673410,1344.4300,2019-12-24,-0.004590450382414124,-0.32454133386561446,1350.2100
1348.0000,1361.8500,996967,1350.6300,2019-12-23,-0.0004366424416453185,-0.6034101491378361,1358.7300
1350.7300,1364.0000,2513849,1351.2200,2019-12-20,-0.0038483088083512973,0.6526715850953466,1363.1000
1348.7500,1357.5300,1521082,1356.4400,2019-12-19,0.0033508147731726723,0.30371044617748866,1351.9100
1350.4600,1359.4300,1166733,1351.9100,2019-12-18,-0.0021994405449888843,-0.29226671454715636,1357.0000
1350.7700,1364.3300,1648549,1354.8900,2019-12-17,-0.004269861100903882,0.17212897372617864,1362.4100
1350.61,1363.53,1406457,1360.7,2019-12-16,0.010268251575876075,-0.15206452826457606,1355.0
1341.66,1351.35,1658684,1346.87,2019-12-13,-0.0012013437252038628,0.13884155208566495,1347.9
1338.2,1354.58,1456466,1348.49,2019-12-12,0.0031541751906267734,0.4219023965447892,1343.21
1341.1000,1349.8900,1024308,1344.2500,2019-12-11,0.0010127411776092998,0.16341787535636,1348.3000
