volume,time,open,close,high,low
22034,2020-02-12 15:02:00,325.35,325.3064,325.3799,325.24
26181,2020-02-12 15:01:00,325.27,325.35,325.395,325.2676
39363,2020-02-12 15:00:00,325.37,325.26,325.42,325.26
20000,2020-02-12 14:59:00,325.305,325.365,325.365,325.26
31799,2020-02-12 14:58:00,325.22,325.305,325.35,325.21
28396,2020-02-12 14:57:00,325.15,325.2,325.23,325.12
49973,2020-02-12 14:56:00,325.3226,325.15,325.34,325.0858
30459,2020-02-12 14:55:00,325.33,325.33,325.391,325.282
25871,2020-02-12 14:54:00,325.36,325.32,325.39,325.32
37267,2020-02-12 14:53:00,325.35,325.3482,325.43,325.28
67880,2020-02-12 14:52:00,325.4789,325.32,325.5,325.2
98263,2020-02-12 14:51:00,325.3711,325.49,325.53,325.37
60920,2020-02-12 14:50:00,325.4,325.3724,325.45,325.3
77980,2020-02-12 14:49:00,325.13,325.39,325.4,325.12
33638,2020-02-12 14:48:00,325.11,325.12,325.2,325.06
20737,2020-02-12 14:47:00,325.06,325.1,325.12,325.01
19738,2020-02-12 14:46:00,324.9902,325.05,325.08,324.9902
46811,2020-02-12 14:45:00,325.1176,325.0032,325.14,324.96
23487,2020-02-12 14:44:00,325.2056,325.126,325.21,325.11
41638,2020-02-12 14:43:00,325.13,325.1976,325.23,325.0938
39697,2020-02-12 14:42:00,325.09,325.1425,325.17,325.06
16179,2020-02-12 14:41:00,325.04,325.09,325.14,325.01
27116,2020-02-12 14:40:00,325.115,325.0225,325.115,324.98
20607,2020-02-12 14:39:00,325.12,325.1131,325.12,325.05
17801,2020-02-12 14:38:00,325.0692,325.1235,325.14,325.0191
27340,2020-02-12 14:37:00,325.05,325.065,325.13,325.0223
20619,2020-02-12 14:36:00,324.91,325.03,325.045,324.88
29649,2020-02-12 14:35:00,324.96,324.8993,324.96,324.85
13137,2020-02-12 14:34:00,325.0,324.9799,325.0,324.93
20181,2020-02-12 14:33:00,325.03,324.9963,325.05,324.9765
22612,2020-02-12 14:32:00,324.99,325.02,325.1116,324.9566
24784,2020-02-12 14:31:00,324.9562,325.01,325.06,324.92
20994,2020-02-12 14:30:00,325.08,324.96,325.08,324.94
27354,2020-02-12 14:29:00,325.01,325.08,325.09,325.006
39616,2020-02-12 14:28:00,325.18,325.02,325.19,324.98
15432,2020-02-12 14:27:00,325.22,325.18,325.26,325.1708
29589,2020-02-12 14:26:00,325.19,325.1963,325.28,325.185
12968,2020-02-12 14:25:00,325.2,325.18,325.2185,325.17
31074,2020-02-12 14:24:00,325.2399,325.1802,325.25,325.15
45646,2020-02-12 14:23:00,325.14,325.25,325.25,325.1318
35529,2020-02-12 14:22:00,325.053,325.15,325.15,325.02
40553,2020-02-12 14:21:00,324.8971,325.0636,325.09,324.8797
25732,2020-02-12 14:20:00,324.92,324.895,324.97,324.84
28893,2020-02-12 14:19:00,324.9899,324.92,324.99,324.85
23807,2020-02-12 14:18:00,324.8879,324.9886,324.99,324.8879
34083,2020-02-12 14:17:00,324.884,324.8844,324.98,324.8685
39081,2020-02-12 14:16:00,324.79,324.9075,325.0,324.73
37723,2020-02-12 14:15:00,324.87,324.8037,324.89,324.74
53906,2020-02-12 14:14:00,325.06,324.86,325.0701,324.82
41747,2020-02-12 14:13:00,325.07,325.0594,325.15,325.01
22763,2020-02-12 14:12:00,325.16,325.05,325.17,325.05
13599,2020-02-12 14:11:00,325.09,325.154,325.17,325.04
18034,2020-02-12 14:10:00,325.2,325.095,325.21,325.08
18027,2020-02-12 14:09:00,325.13,325.1954,325.22,325.13
16441,2020-02-12 14:08:00,325.12,325.12,325.15,325.09
31805,2020-02-12 14:07:00,325.09,325.115,325.13,325.02
32146,2020-02-12 14:06:00,325.05,325.103,325.11,324.99
34102,2020-02-12 14:05:00,325.07,325.06,325.21,325.06
31734,2020-02-12 14:04:00,325.27,325.1,325.2899,325.08
34591,2020-02-12 14:03:00,325.23,325.27,325.34,325.2146
42605,2020-02-12 14:02:00,325.15,325.24,325.31,325.1399
531304,2020-02-12 14:01:00,325.13,325.13,325.22,325.0942
38682,2020-02-12 14:00:00,325.23,325.15,325.26,325.14
46904,2020-02-12 13:59:00,325.11,325.23,325.24,325.11
22010,2020-02-12 13:58:00,325.084,325.12,325.14,325.03
22163,2020-02-12 13:57:00,325.01,325.097,325.1,324.9425
26364,2020-02-12 13:56:00,324.88,325.0,325.02,324.84
26465,2020-02-12 13:55:00,324.94,324.8959,325.0,324.89
16035,2020-02-12 13:54:00,324.97,324.93,324.98,324.89
28922,2020-02-12 13:53:00,324.86,324.96,324.96,324.85
27056,2020-02-12 13:52:00,324.9552,324.86,324.99,324.8
44541,2020-02-12 13:51:00,324.95,324.95,325.0,324.84
11896,2020-02-12 13:50:00,324.995,324.95,325.01,324.95
12184,2020-02-12 13:49:00,325.0279,324.9901,325.03,324.96
28534,2020-02-12 13:48:00,324.99,325.0,325.06,324.99
30593,2020-02-12 13:47:00,324.98,325.02,325.02,324.87
17640,2020-02-12 13:46:00,325.07,324.99,325.14,324.98
19949,2020-02-12 13:45:00,325.045,325.08,325.1499,325.04
24949,2020-02-12 13:44:00,325.05,325.05,325.06,324.98
19343,2020-02-12 13:43:00,325.08,325.0393,325.09,325.03
16279,2020-02-12 13:42:00,325.1,325.1,325.14,325.0592
25306,2020-02-12 13:41:00,325.155,325.11,325.18,325.0087
19334,2020-02-12 13:40:00,325.19,325.15,325.2092,325.14
25441,2020-02-12 13:39:00,325.1,325.18,325.19,325.085
43397,2020-02-12 13:38:00,324.91,325.11,325.11,324.91
20502,2020-02-12 13:37:00,324.9814,324.92,324.9936,324.9068
21825,2020-02-12 13:36:00,325.05,324.98,325.09,324.96
22660,2020-02-12 13:35:00,325.1311,325.03,325.14,324.98
23993,2020-02-12 13:34:00,325.14,325.1276,325.16,325.07
20866,2020-02-12 13:33:00,325.1551,325.16,325.174,325.12
26978,2020-02-12 13:32:00,325.1499,325.1595,325.18,325.1
33013,2020-02-12 13:31:00,325.1105,325.14,325.2,325.0401
25946,2020-02-12 13:30:00,325.0737,325.1,325.17,325.0737
20796,2020-02-12 13:29:00,325.04,325.07,325.1,325.0123
52156,2020-02-12 13:28:00,324.8875,325.025,325.1,324.87
20222,2020-02-12 13:27:00,324.92,324.85,324.9805,324.81
28271,2020-02-12 13:26:00,324.87,324.9,324.92,324.81
14916,2020-02-12 13:25:00,324.815,324.88,324.88,324.7626
30013,2020-02-12 13:24:00,325.01,324.8001,325.0198,324.775
54357,2020-02-12 13:23:00,324.9698,325.0,325.0,324.86
26531,2020-02-12 13:22:00,325.04,324.96,325.12,324.95
27484,2020-02-12 13:21:00,325.17,325.0383,325.18,325.005
55756,2020-02-12 13:20:00,325.165,325.1387,325.24,325.1
30421,2020-02-12 13:19:00,325.07,325.16,325.17,325.0418
29894,2020-02-12 13:18:00,325.0124,325.06,325.1,325.01
45752,2020-02-12 13:17:00,324.95,325.015,325.03,324.91
20655,2020-02-12 13:16:00,324.9162,324.936,324.9413,324.89
31500,2020-02-12 13:15:00,324.85,324.92,324.96,324.83
69413,2020-02-12 13:14:00,324.84,324.81,324.94,324.765
45276,2020-02-12 13:13:00,324.69,324.83,324.918,324.68
29589,2020-02-12 13:12:00,324.7803,324.69,324.82,324.69
63211,2020-02-12 13:11:00,324.88,324.78,324.96,324.75
70353,2020-02-12 13:10:00,324.77,324.87,324.91,324.74
61119,2020-02-12 13:09:00,324.76,324.78,324.8,324.71
110459,2020-02-12 13:08:00,325.04,324.7587,325.0838,324.63
28556,2020-02-12 13:07:00,325.21,325.04,325.245,325.04
22691,2020-02-12 13:06:00,325.08,325.2102,325.23,325.05
45994,2020-02-12 13:05:00,325.07,325.0654,325.16,325.0
35050,2020-02-12 13:04:00,325.05,325.1,325.1,324.98
94186,2020-02-12 13:03:00,325.21,325.08,325.225,324.94
36744,2020-02-12 13:02:00,325.2901,325.21,325.3,325.21
38249,2020-02-12 13:01:00,325.3,325.3,325.34,325.27
32798,2020-02-12 13:00:00,325.32,325.29,325.37,325.27
59851,2020-02-12 12:59:00,325.28,325.33,325.38,325.28
42741,2020-02-12 12:58:00,325.22,325.25,325.29,325.21
31341,2020-02-12 12:57:00,325.12,325.21,325.23,325.1
56264,2020-02-12 12:56:00,325.2121,325.11,325.28,325.06
38913,2020-02-12 12:55:00,325.1628,325.185,325.205,325.11
46187,2020-02-12 12:54:00,325.1553,325.18,325.265,325.1302
64424,2020-02-12 12:53:00,325.26,325.16,325.26,325.16
56705,2020-02-12 12:52:00,325.25,325.26,325.39,325.23
98258,2020-02-12 12:51:00,325.3139,325.27,325.4,325.27
103467,2020-02-12 12:50:00,325.2358,325.3199,325.32,325.2108
87372,2020-02-12 12:49:00,325.15,325.2391,325.24,325.13
328525,2020-02-12 12:48:00,324.9861,325.14,325.16,324.98
26359,2020-02-12 12:47:00,324.9101,324.98,325.0,324.9101
43795,2020-02-12 12:46:00,325.0,324.925,325.0,324.89
78660,2020-02-12 12:45:00,324.9644,324.99,325.0,324.95
31789,2020-02-12 12:44:00,324.96,324.96,324.99,324.93
28690,2020-02-12 12:43:00,324.9102,324.9526,324.9526,324.87
26604,2020-02-12 12:42:00,324.82,324.9,324.915,324.8
31920,2020-02-12 12:41:00,324.86,324.8141,324.87,324.78
21275,2020-02-12 12:40:00,324.84,324.8601,324.89,324.84
27312,2020-02-12 12:39:00,324.8698,324.8353,324.8698,324.81
38704,2020-02-12 12:38:00,324.91,324.86,324.91,324.775
66003,2020-02-12 12:37:00,324.85,324.8909,324.91,324.76
42547,2020-02-12 12:36:00,324.905,324.87,324.96,324.85
30388,2020-02-12 12:35:00,324.91,324.91,324.96,324.86
59365,2020-02-12 12:34:00,324.97,324.9223,324.98,324.87
69831,2020-02-12 12:33:00,324.67,324.96,324.96,324.6449
42794,2020-02-12 12:32:00,324.82,324.63,324.82,324.56
42022,2020-02-12 12:31:00,324.7904,324.83,324.865,324.71
56676,2020-02-12 12:30:00,324.6366,324.8,324.82,324.6366
25209,2020-02-12 12:29:00,324.64,324.625,324.69,324.61
24920,2020-02-12 12:28:00,324.6,324.65,324.71,324.6
42505,2020-02-12 12:27:00,324.67,324.5854,324.67,324.51
57839,2020-02-12 12:26:00,324.62,324.6563,324.7,324.59
25032,2020-02-12 12:25:00,324.57,324.6144,324.65,324.54
22349,2020-02-12 12:24:00,324.45,324.575,324.5963,324.44
35277,2020-02-12 12:23:00,324.5994,324.4592,324.5994,324.4
31338,2020-02-12 12:22:00,324.56,324.59,324.67,324.56
26097,2020-02-12 12:21:00,324.505,324.5606,324.61,324.5
30700,2020-02-12 12:20:00,324.54,324.5124,324.55,324.47
38142,2020-02-12 12:19:00,324.48,324.55,324.59,324.475
12679,2020-02-12 12:18:00,324.42,324.47,324.47,324.4098
20198,2020-02-12 12:17:00,324.41,324.41,324.47,324.39
38492,2020-02-12 12:16:00,324.3696,324.41,324.48,324.3145
30291,2020-02-12 12:15:00,324.3103,324.3682,324.4,324.3062
60434,2020-02-12 12:14:00,324.0958,324.3282,324.3823,324.08
25504,2020-02-12 12:13:00,324.11,324.09,324.1551,324.0696
30925,2020-02-12 12:12:00,324.12,324.09,324.22,324.0
33077,2020-02-12 12:11:00,324.32,324.114,324.32,324.1
33846,2020-02-12 12:10:00,324.27,324.3113,324.33,324.18
29031,2020-02-12 12:09:00,324.404,324.27,324.4099,324.2607
27299,2020-02-12 12:08:00,324.55,324.37,324.55,324.35
23748,2020-02-12 12:07:00,324.5292,324.55,324.59,324.519
34773,2020-02-12 12:06:00,324.49,324.5228,324.57,324.41
69401,2020-02-12 12:05:00,324.5953,324.46,324.66,324.4
34493,2020-02-12 12:04:00,324.65,324.59,324.6582,324.482
38414,2020-02-12 12:03:00,324.6801,324.65,324.69,324.6
93386,2020-02-12 12:02:00,324.4496,324.68,324.69,324.4496
28643,2020-02-12 12:01:00,324.38,324.4404,324.49,324.37
14821,2020-02-12 12:00:00,324.42,324.39,324.45,324.35
24327,2020-02-12 11:59:00,324.24,324.4005,324.42,324.24
29481,2020-02-12 11:58:00,324.39,324.25,324.4072,324.22
28862,2020-02-12 11:57:00,324.43,324.4,324.4338,324.34
28812,2020-02-12 11:56:00,324.46,324.41,324.47,324.34
36189,2020-02-12 11:55:00,324.42,324.44,324.49,324.4
31911,2020-02-12 11:54:00,324.44,324.42,324.45,324.35
32829,2020-02-12 11:53:00,324.32,324.4302,324.5,324.31
33509,2020-02-12 11:52:00,324.26,324.3345,324.36,324.1909
34242,2020-02-12 11:51:00,324.25,324.25,324.27,324.17
45026,2020-02-12 11:50:00,324.0652,324.2533,324.29,324.06
32313,2020-02-12 11:49:00,324.13,324.0719,324.159,323.995
40405,2020-02-12 11:48:00,324.0229,324.13,324.13,324.005
43043,2020-02-12 11:47:00,323.87,324.0,324.0,323.84
76600,2020-02-12 11:46:00,324.03,323.85,324.0332,323.71
44302,2020-02-12 11:45:00,324.04,324.0364,324.09,324.0
215272,2020-02-12 11:44:00,324.04,324.04,324.0895,323.98
91234,2020-02-12 11:42:00,324.3001,324.25,324.36,324.25
28285,2020-02-12 11:41:00,324.4342,324.3938,324.5,324.37
51642,2020-02-12 11:40:00,324.48,324.43,324.52,324.34
33724,2020-02-12 11:39:00,324.35,324.4701,324.49,324.31
46499,2020-02-12 11:38:00,324.4299,324.34,324.4299,324.265
27706,2020-02-12 11:37:00,324.38,324.41,324.43,324.33
44022,2020-02-12 11:36:00,324.28,324.3801,324.41,324.275
52026,2020-02-12 11:35:00,324.22,324.29,324.32,324.17
31765,2020-02-12 11:34:00,324.3714,324.2,324.3714,324.1827
40963,2020-02-12 11:33:00,324.2132,324.3819,324.389,324.2132
48123,2020-02-12 11:32:00,324.2003,324.2,324.345,324.155
122920,2020-02-12 11:31:00,324.18,324.21,324.3,324.0816
50497,2020-02-12 11:30:00,324.2399,324.16,324.2399,324.09
57615,2020-02-12 11:29:00,324.36,324.23,324.42,324.13
70276,2020-02-12 11:28:00,324.4702,324.35,324.53,324.3
86738,2020-02-12 11:27:00,324.5107,324.4707,324.64,324.35
80153,2020-02-12 11:26:00,324.54,324.4701,324.64,324.45
98991,2020-02-12 11:25:00,324.42,324.53,324.55,324.32
74107,2020-02-12 11:24:00,324.255,324.415,324.48,324.2405
69568,2020-02-12 11:23:00,324.1211,324.27,324.29,324.1072
81787,2020-02-12 11:22:00,324.34,324.13,324.3478,324.13
121188,2020-02-12 11:21:00,324.37,324.35,324.49,324.31
121196,2020-02-12 11:20:00,324.18,324.39,324.42,324.17
57313,2020-02-12 11:19:00,324.03,324.1701,324.19,324.03
76519,2020-02-12 11:18:00,324.02,324.0301,324.095,323.96
90089,2020-02-12 11:17:00,324.005,324.04,324.2,324.0
203362,2020-02-12 11:16:00,323.82,324.027,324.09,323.82
56512,2020-02-12 11:15:00,323.8848,323.8101,323.9,323.71
64030,2020-02-12 11:14:00,323.77,323.89,323.9,323.77
67019,2020-02-12 11:13:00,323.81,323.77,323.86,323.66
89469,2020-02-12 11:12:00,323.89,323.83,323.8932,323.81
17408,2020-02-12 11:11:00,323.825,323.76,323.84,323.7502
84585,2020-02-12 11:10:00,323.725,323.8297,323.89,323.7181
70869,2020-02-12 11:09:00,323.6801,323.72,323.77,323.68
37021,2020-02-12 11:08:00,323.56,323.68,323.72,323.543
82314,2020-02-12 11:07:00,323.615,323.57,323.71,323.46
100948,2020-02-12 11:06:00,323.34,323.61,323.63,323.3
48374,2020-02-12 11:05:00,323.4,323.34,323.42,323.34
47622,2020-02-12 11:04:00,323.37,323.3983,323.41,323.33
39674,2020-02-12 11:03:00,323.3752,323.33,323.42,323.31
50526,2020-02-12 11:02:00,323.31,323.3784,323.42,323.3
31012,2020-02-12 11:01:00,323.27,323.2928,323.31,323.17
29107,2020-02-12 11:00:00,323.09,323.24,323.28,323.09
42398,2020-02-12 10:59:00,323.1398,323.09,323.23,323.05
35553,2020-02-12 10:58:00,323.3285,323.12,323.35,323.12
35070,2020-02-12 10:57:00,323.36,323.33,323.43,323.28
75500,2020-02-12 10:56:00,323.39,323.37,323.49,323.32
57097,2020-02-12 10:55:00,323.2599,323.4132,323.44,323.2599
41933,2020-02-12 10:54:00,323.25,323.2501,323.2941,323.1182
52836,2020-02-12 10:53:00,323.17,323.24,323.4101,323.17
35981,2020-02-12 10:52:00,323.2866,323.16,323.3,323.14
38542,2020-02-12 10:51:00,323.3,323.3,323.36,323.19
44723,2020-02-12 10:50:00,323.2,323.29,323.29,323.07
56118,2020-02-12 10:49:00,323.34,323.17,323.42,323.1
65128,2020-02-12 10:48:00,323.26,323.34,323.42,323.19
54150,2020-02-12 10:47:00,323.255,323.2301,323.2866,323.12
92928,2020-02-12 10:46:00,323.191,323.2702,323.36,322.95
56131,2020-02-12 10:45:00,322.85,323.17,323.25,322.79
51486,2020-02-12 10:44:00,323.07,322.82,323.11,322.8
46028,2020-02-12 10:43:00,322.9,323.03,323.059,322.8
71048,2020-02-12 10:42:00,323.17,322.91,323.25,322.91
106665,2020-02-12 10:41:00,323.13,323.17,323.34,323.13
63592,2020-02-12 10:40:00,322.95,323.115,323.13,322.945
37167,2020-02-12 10:39:00,322.93,322.94,323.0,322.8647
46797,2020-02-12 10:38:00,323.05,322.91,323.05,322.9095
74944,2020-02-12 10:37:00,322.8199,323.0373,323.05,322.8
52680,2020-02-12 10:36:00,322.52,322.83,322.84,322.52
28880,2020-02-12 10:35:00,322.53,322.52,322.6,322.52
71823,2020-02-12 10:34:00,322.6,322.51,322.69,322.42
42450,2020-02-12 10:33:00,322.595,322.65,322.7,322.5123
55071,2020-02-12 10:32:00,322.52,322.5947,322.6572,322.49
65903,2020-02-12 10:31:00,322.36,322.51,322.57,322.3
58258,2020-02-12 10:30:00,322.56,322.36,322.572,322.3
27664,2020-02-12 10:29:00,322.49,322.59,322.68,322.46
69653,2020-02-12 10:28:00,322.47,322.49,322.55,322.35
32688,2020-02-12 10:27:00,322.51,322.49,322.665,322.47
78818,2020-02-12 10:26:00,322.625,322.4827,322.64,322.42
35874,2020-02-12 10:25:00,322.8455,322.63,322.89,322.61
76367,2020-02-12 10:24:00,322.6,322.8729,322.8729,322.43
123056,2020-02-12 10:23:00,322.84,322.61,322.9,322.4
50525,2020-02-12 10:22:00,323.1254,322.85,323.18,322.77
72960,2020-02-12 10:21:00,322.9,323.1169,323.15,322.86
46614,2020-02-12 10:20:00,322.69,322.89,322.89,322.61
42789,2020-02-12 10:19:00,322.79,322.71,322.8095,322.63
55343,2020-02-12 10:18:00,322.8931,322.7545,322.915,322.61
38639,2020-02-12 10:17:00,322.8403,322.93,322.94,322.7324
94627,2020-02-12 10:16:00,322.5939,322.83,322.87,322.5
69008,2020-02-12 10:15:00,322.76,322.6,322.785,322.53
54978,2020-02-12 10:14:00,322.7944,322.745,322.9,322.73
96500,2020-02-12 10:13:00,322.77,322.8,323.0,322.76
60097,2020-02-12 10:12:00,322.49,322.77,322.86,322.47
120795,2020-02-12 10:11:00,322.5271,322.48,322.71,322.34
82549,2020-02-12 10:10:00,322.84,322.56,322.96,322.56
63595,2020-02-12 10:09:00,322.61,322.83,322.85,322.57
85398,2020-02-12 10:08:00,323.0099,322.6272,323.03,322.5601
48248,2020-02-12 10:07:00,322.9302,323.0,323.04,322.853
71883,2020-02-12 10:06:00,322.98,322.94,323.185,322.81
105841,2020-02-12 10:05:00,323.28,322.9852,323.32,322.94
84770,2020-02-12 10:04:00,323.37,323.29,323.5299,323.255
64016,2020-02-12 10:03:00,323.51,323.36,323.51,323.19
86578,2020-02-12 10:02:00,323.55,323.54,323.6517,323.34
99244,2020-02-12 10:01:00,323.49,323.52,323.58,323.3306
89029,2020-02-12 10:00:00,323.18,323.46,323.52,322.98
78383,2020-02-12 09:59:00,323.25,323.1656,323.34,323.09
89782,2020-02-12 09:58:00,322.94,323.16,323.16,322.94
60327,2020-02-12 09:57:00,322.9568,322.8952,323.005,322.8952
88414,2020-02-12 09:56:00,322.83,322.97,323.03,322.83
43445,2020-02-12 09:55:00,322.97,322.88,322.97,322.88
84814,2020-02-12 09:54:00,322.88,323.0093,323.0093,322.88
75795,2020-02-12 09:53:00,322.6954,322.9,322.9,322.6954
69277,2020-02-12 09:52:00,322.66,322.6673,322.7252,322.66
108405,2020-02-12 09:51:00,322.67,322.73,322.73,322.67
81028,2020-02-12 09:50:00,322.65,322.73,322.73,322.65
78790,2020-02-12 09:49:00,322.91,322.65,322.962,322.65
77886,2020-02-12 09:48:00,322.83,322.93,322.93,322.83
93814,2020-02-12 09:47:00,323.115,322.84,323.115,322.84
98763,2020-02-12 09:46:00,323.05,323.1485,323.1485,323.05
115754,2020-02-12 09:45:00,323.0017,322.9702,323.02,322.9702
150550,2020-02-12 09:44:00,323.2416,323.08,323.2416,323.08
134551,2020-02-12 09:43:00,323.41,323.26,323.41,323.26
158689,2020-02-12 09:42:00,323.6772,323.39,323.708,323.39
168723,2020-02-12 09:41:00,323.64,323.88,323.88,323.64
174871,2020-02-12 09:40:00,323.3575,323.59,323.59,323.3575
106941,2020-02-12 09:39:00,323.33,323.3643,323.3643,323.33
123398,2020-02-12 09:38:00,323.24,323.4714,323.4714,323.24
171077,2020-02-12 09:37:00,323.195,323.389,323.389,323.1306
129234,2020-02-12 09:36:00,323.07,323.1245,323.1245,322.99
154595,2020-02-12 09:35:00,323.15,322.9996,323.15,322.9996
311919,2020-02-12 09:34:00,323.01,323.12,323.12,323.01
171635,2020-02-12 09:33:00,322.6316,322.6916,323.1089,322.2491
156717,2020-02-12 09:32:00,322.2397,322.612,322.9223,322.1232
919596,2020-02-12 09:31:00,322.2,322.2,322.2,322.2
267645,2020-02-11 16:00:00,319.23,319.61,319.63,319.23
115795,2020-02-11 15:59:00,319.25,319.2299,319.36,319.1
116213,2020-02-11 15:58:00,319.19,319.2252,319.27,319.07
102760,2020-02-11 15:57:00,319.53,319.2,319.6644,319.2
109570,2020-02-11 15:56:00,319.57,319.52,319.73,319.43
110045,2020-02-11 15:55:00,319.4,319.62,319.64,319.4
80513,2020-02-11 15:54:00,319.46,319.38,319.57,319.3
105157,2020-02-11 15:53:00,319.35,319.5,319.59,319.3486
117668,2020-02-11 15:52:00,319.16,319.35,319.38,318.97
98256,2020-02-11 15:51:00,318.91,319.13,319.2,318.7599
67562,2020-02-11 15:50:00,319.13,318.889,319.22,318.83
85818,2020-02-11 15:49:00,318.955,319.1,319.13,318.81
78740,2020-02-11 15:48:00,319.0259,318.9356,319.1036,318.9
42581,2020-02-11 15:47:00,319.1698,319.04,319.21,319.01
59609,2020-02-11 15:46:00,319.3976,319.154,319.46,319.09
32259,2020-02-11 15:45:00,319.46,319.385,319.49,319.36
59917,2020-02-11 15:44:00,319.5399,319.455,319.54,319.29
65036,2020-02-11 15:43:00,319.58,319.52,319.6354,319.45
127374,2020-02-11 15:42:00,319.43,319.58,319.66,319.4
104860,2020-02-11 15:41:00,319.1472,319.41,319.45,319.04
37019,2020-02-11 15:40:00,319.11,319.1477,319.21,319.03
38256,2020-02-11 15:39:00,319.09,319.1,319.11,318.99
49442,2020-02-11 15:38:00,319.14,319.065,319.18,319.0411
51266,2020-02-11 15:37:00,319.12,319.152,319.2,318.96
46960,2020-02-11 15:36:00,318.85,319.09,319.12,318.8293
84708,2020-02-11 15:35:00,318.896,318.84,319.23,318.7798
53523,2020-02-11 15:34:00,318.86,318.89,319.0,318.8
69794,2020-02-11 15:33:00,318.94,318.84,319.088,318.83
50675,2020-02-11 15:32:00,319.285,318.94,319.285,318.91
73307,2020-02-11 15:31:00,319.1899,319.27,319.39,319.15
64784,2020-02-11 15:30:00,319.17,319.18,319.32,318.97
48595,2020-02-11 15:29:00,319.3,319.1572,319.32,319.1001
52124,2020-02-11 15:28:00,319.23,319.3124,319.3531,319.14
56378,2020-02-11 15:27:00,319.0,319.21,319.27,319.0
53289,2020-02-11 15:26:00,319.3032,319.0,319.3032,318.95
74413,2020-02-11 15:25:00,319.23,319.29,319.35,319.15
80152,2020-02-11 15:24:00,318.9832,319.24,319.35,318.98
94968,2020-02-11 15:23:00,319.04,319.0,319.04,318.75
58607,2020-02-11 15:22:00,319.2,319.06,319.25,319.06
120084,2020-02-11 15:21:00,318.89,319.2,319.28,318.83
87652,2020-02-11 15:20:00,318.9502,318.8899,319.0499,318.71
142830,2020-02-11 15:19:00,319.04,318.951,319.14,318.87
102053,2020-02-11 15:18:00,319.22,319.06,319.4,319.023
91107,2020-02-11 15:17:00,319.46,319.211,319.57,319.21
104080,2020-02-11 15:16:00,319.3514,319.49,319.52,319.21
71741,2020-02-11 15:15:00,319.44,319.33,319.47,319.3
113179,2020-02-11 15:14:00,319.78,319.5099,319.81,319.3841
46607,2020-02-11 15:13:00,319.8018,319.815,319.97,319.78
67690,2020-02-11 15:12:00,319.87,319.7813,319.96,319.67
78878,2020-02-11 15:11:00,320.09,319.91,320.19,319.85
141012,2020-02-11 15:10:00,320.17,320.0862,320.18,319.85
22605,2020-02-11 15:09:00,320.3371,320.1858,320.4099,320.17
45025,2020-02-11 15:08:00,320.555,320.336,320.5732,320.18
41189,2020-02-11 15:07:00,320.36,320.57,320.57,320.27
59403,2020-02-11 15:06:00,320.19,320.3656,320.54,320.17
51779,2020-02-11 15:05:00,320.395,320.2225,320.41,320.195
28869,2020-02-11 15:04:00,320.52,320.41,320.56,320.35
45359,2020-02-11 15:03:00,320.774,320.5,320.79,320.43
39034,2020-02-11 15:02:00,320.745,320.76,321.0,320.745
33104,2020-02-11 15:01:00,320.7,320.73,320.81,320.6623
51230,2020-02-11 15:00:00,320.66,320.68,320.75,320.54
24403,2020-02-11 14:59:00,320.8,320.66,320.8,320.65
27627,2020-02-11 14:58:00,320.83,320.805,320.99,320.8001
35760,2020-02-11 14:57:00,320.92,320.845,320.92,320.7101
24982,2020-02-11 14:56:00,320.97,320.9171,321.03,320.883
13587,2020-02-11 14:55:00,321.0529,320.99,321.0529,320.895
28958,2020-02-11 14:54:00,320.9397,321.05,321.05,320.89
20546,2020-02-11 14:53:00,321.09,320.9202,321.16,320.92
34988,2020-02-11 14:52:00,321.1071,321.09,321.15,320.96
24746,2020-02-11 14:51:00,321.1141,321.13,321.24,321.11
30141,2020-02-11 14:50:00,321.05,321.1,321.13,321.03
23883,2020-02-11 14:49:00,320.9137,321.05,321.082,320.87
16272,2020-02-11 14:48:00,321.05,320.91,321.07,320.91
16659,2020-02-11 14:47:00,320.99,321.0436,321.0601,320.935
26838,2020-02-11 14:46:00,321.08,320.9739,321.16,320.9739
28050,2020-02-11 14:45:00,320.9999,321.09,321.18,320.9634
54104,2020-02-11 14:44:00,321.02,320.99,321.11,320.88
43259,2020-02-11 14:43:00,320.68,321.0,321.0,320.55
142134,2020-02-11 14:42:00,321.19,320.7,321.23,320.67
26968,2020-02-11 14:41:00,321.24,321.1738,321.24,321.1
32663,2020-02-11 14:40:00,321.2,321.23,321.24,321.1
20633,2020-02-11 14:39:00,321.1296,321.185,321.2,321.09
29702,2020-02-11 14:38:00,321.12,321.1342,321.215,321.07
53531,2020-02-11 14:37:00,321.1,321.1281,321.2,321.06
57594,2020-02-11 14:36:00,321.0,321.13,321.2,320.99
65904,2020-02-11 14:35:00,320.9299,320.969,321.05,320.8593
38520,2020-02-11 14:34:00,320.655,320.9299,320.9299,320.605
69687,2020-02-11 14:33:00,320.66,320.6467,320.69,320.4
34742,2020-02-11 14:32:00,320.8061,320.67,320.8882,320.67
39407,2020-02-11 14:31:00,320.72,320.8097,320.87,320.54
42487,2020-02-11 14:30:00,320.53,320.68,320.73,320.41
52112,2020-02-11 14:29:00,320.298,320.58,320.78,320.28
114976,2020-02-11 14:28:00,320.5609,320.3,320.6002,320.16
46823,2020-02-11 14:27:00,320.78,320.58,320.8,320.5407
47886,2020-02-11 14:26:00,320.54,320.77,320.83,320.4952
