MeanAbsError,MeanError,StdError,Date
0.03342678011723574,0.0007887702313421329,0.03730337897963583,2020-04-14
0.038249489378255716,0.027150137210487348,0.0411366277586326,2020-04-14
0.02069553823276211,-0.00034081354520573915,0.02630991885931155,2020-04-14
0.027802223622004168,0.012718355130591762,0.03180611369948568,2020-04-14
0.02332677075680266,-0.012742835591430884,0.030100413681486183,2020-04-14
0.0196079506557839,-0.0013419815949467279,0.02669310675880515,2020-04-14
0.028797683874405032,0.023934424002410026,0.02945784632901938,2020-04-14
0.02584220634246408,0.005969074858770854,0.02960485318790798,2020-04-15
0.01268300517758477,0.006040503650840869,0.01576943362216996,2020-04-17
0.019910017923457844,0.013865679265631124,0.01896559349673068,2020-04-26
0.027405741038401283,0.0047086531360425645,0.03859686269451635,2020-04-26
0.0325857235679881,0.02406633421176876,0.03547201387923785,2020-04-26
0.01872188601758329,-0.0015098230722536733,0.0237475903222818,2020-04-26
0.03459561906233024,0.02273133947213929,0.0345881400613238,2020-04-26
0.03724287799781858,0.03593340158264628,0.024400447471984416,2020-04-26
