MeanAbsError,MeanError,StdError,Date
0.035209941787089936,0.02271830370694373,0.0421587660001904,2020-04-14
0.03910142270559429,0.033783582687894234,0.041831538002328035,2020-04-14
0.040753482253422235,0.03910070602119884,0.03774440063835472,2020-04-14
0.02388803408820165,-0.0038951301681005774,0.03215441148844531,2020-04-14
0.034636495032439894,0.010193992580002994,0.04907027555652019,2020-04-14
0.038929509628830766,0.02543024818211125,0.0415020718548682,2020-04-14
0.03248358805929697,0.026357356940321725,0.04025263610514752,2020-04-15
0.03775871412272142,0.0210133516717346,0.04745798744739706,2020-04-17
0.03753220786853068,0.019737043590198344,0.04200387640503552,2020-04-26
0.03441435352337892,0.02088564983319607,0.046058877968578715,2020-04-26
0.02971965453412845,0.021038130584418262,0.039028941178934164,2020-04-26
0.02858202583429887,0.01433772762328112,0.030936776703856143,2020-04-26
0.02916997572363835,0.0200927170058286,0.02896056026225615,2020-04-26
0.029496574366897607,0.0102784114424414,0.03538683858816548,2020-04-26
0.0282999423286824,0.019985848938094568,0.0373907834270962,2020-04-27
0.031240240957155583,0.009662051037978169,0.0396135343301648,2020-04-27
0.0303686862575476,0.01090676125251933,0.03686549501845568,2020-04-27
0.11533070337771632,0.08981360377087445,0.11606667421712663,2020-04-28
0.09443908947015302,0.0693033810375956,0.0914216785646797,2020-04-29
