volume,high,time,close,open,low
56045,167.7400,2020-03-05 13:43:00,167.5600,167.6100,167.5000
89036,167.6200,2020-03-05 13:42:00,167.5891,167.4226,167.3500
74554,167.6300,2020-03-05 13:41:00,167.4125,167.5445,167.4000
50275,167.7900,2020-03-05 13:40:00,167.5500,167.7651,167.5200
52087,168.0000,2020-03-05 13:39:00,167.7700,167.9300,167.6700
61703,168.0800,2020-03-05 13:38:00,167.9200,168.0700,167.8700
81652,168.2800,2020-03-05 13:37:00,168.0800,168.1600,168.0700
65263,168.2100,2020-03-05 13:36:00,168.1500,167.8800,167.8800
41951,167.9455,2020-03-05 13:35:00,167.8800,167.9200,167.7738
90094,167.9500,2020-03-05 13:34:00,167.8900,167.6500,167.5200
88744,167.6800,2020-03-05 13:33:00,167.6600,167.5600,167.3600
59302,167.6000,2020-03-05 13:32:00,167.5700,167.6000,167.3800
58149,167.7000,2020-03-05 13:31:00,167.5950,167.6600,167.5100
60648,167.6600,2020-03-05 13:30:00,167.6600,167.2607,167.2600
46553,167.4599,2020-03-05 13:29:00,167.2500,167.3900,167.1400
40926,167.5300,2020-03-05 13:28:00,167.4000,167.5300,167.3700
51873,167.5555,2020-03-05 13:27:00,167.5500,167.5000,167.3600
80414,167.5000,2020-03-05 13:26:00,167.5000,167.1500,167.1000
30305,167.2400,2020-03-05 13:25:00,167.1199,167.1600,167.0800
56593,167.3793,2020-03-05 13:24:00,167.1850,167.3793,167.1800
77588,167.4600,2020-03-05 13:23:00,167.3900,167.2600,167.1600
59266,167.2900,2020-03-05 13:22:00,167.2600,166.8500,166.7750
72550,166.9100,2020-03-05 13:21:00,166.8500,166.7900,166.6159
60806,167.0000,2020-03-05 13:20:00,166.8600,166.7700,166.7300
43485,166.9700,2020-03-05 13:19:00,166.7500,166.7537,166.6200
64849,166.9950,2020-03-05 13:18:00,166.7400,166.9500,166.7400
89494,167.0400,2020-03-05 13:17:00,166.9800,166.5650,166.4800
64041,166.9200,2020-03-05 13:16:00,166.5600,166.9100,166.5400
58166,166.9800,2020-03-05 13:15:00,166.8800,166.8286,166.7200
53782,166.9600,2020-03-05 13:14:00,166.8399,166.8641,166.6200
69315,167.1200,2020-03-05 13:13:00,166.8600,167.1200,166.8200
76767,167.2800,2020-03-05 13:12:00,167.1100,166.6200,166.5750
75092,166.8550,2020-03-05 13:11:00,166.6000,166.8550,166.4600
57382,166.8663,2020-03-05 13:10:00,166.8500,166.8450,166.6256
93192,167.1000,2020-03-05 13:09:00,166.8250,166.9700,166.7700
113947,167.3200,2020-03-05 13:08:00,166.9800,167.0552,166.9800
87952,167.1900,2020-03-05 13:07:00,167.0600,167.1900,166.9600
37333,167.2700,2020-03-05 13:06:00,167.2400,166.9700,166.9600
51035,167.2200,2020-03-05 13:05:00,166.9750,167.2200,166.9150
50695,167.3100,2020-03-05 13:04:00,167.2400,167.0400,166.9800
79846,167.3900,2020-03-05 13:03:00,167.0450,167.2700,166.9700
61262,167.3100,2020-03-05 13:02:00,167.2900,166.9299,166.9299
83697,167.1500,2020-03-05 13:01:00,166.9000,166.7800,166.7500
145627,166.9500,2020-03-05 13:00:00,166.8000,166.6500,166.6400
35538,166.9900,2020-03-05 12:59:00,166.6800,166.9900,166.6600
63166,167.0700,2020-03-05 12:58:00,167.0100,166.8000,166.6500
47977,167.0500,2020-03-05 12:57:00,166.8000,166.8600,166.7400
56117,167.1750,2020-03-05 12:56:00,166.8800,167.0323,166.8500
49895,167.1500,2020-03-05 12:55:00,167.0600,166.9500,166.8250
64221,167.2140,2020-03-05 12:54:00,166.9300,167.1800,166.8900
73333,167.2300,2020-03-05 12:53:00,167.1700,166.7400,166.7250
46266,166.9199,2020-03-05 12:52:00,166.7200,166.8000,166.6500
91192,167.1300,2020-03-05 12:51:00,166.8100,167.1300,166.8100
99314,167.1600,2020-03-05 12:50:00,167.1600,166.7449,166.6620
63311,166.7525,2020-03-05 12:49:00,166.7300,166.2790,166.2729
42016,166.4700,2020-03-05 12:48:00,166.2750,166.4700,166.1902
110823,166.6200,2020-03-05 12:47:00,166.4800,166.1500,166.1400
124670,166.3900,2020-03-05 12:46:00,166.1400,166.2978,166.1300
105774,166.5800,2020-03-05 12:45:00,166.3299,166.4800,166.2900
114799,166.6300,2020-03-05 12:44:00,166.5350,166.5750,166.4300
108119,166.9800,2020-03-05 12:43:00,166.5750,166.8800,166.5100
82632,167.1200,2020-03-05 12:42:00,166.8900,167.1100,166.8800
31918,167.1722,2020-03-05 12:41:00,167.1450,167.0900,167.0100
66793,167.4100,2020-03-05 12:40:00,167.0900,167.4100,167.0300
68859,167.5100,2020-03-05 12:39:00,167.3600,167.5100,167.3000
38873,167.6525,2020-03-05 12:38:00,167.5165,167.6525,167.4500
40143,167.6900,2020-03-05 12:37:00,167.6600,167.6900,167.5000
51833,167.9100,2020-03-05 12:36:00,167.6900,167.7900,167.6200
57982,167.8600,2020-03-05 12:35:00,167.7750,167.7900,167.6700
49876,167.8700,2020-03-05 12:34:00,167.7800,167.5850,167.5850
45499,167.6800,2020-03-05 12:33:00,167.5900,167.6400,167.5500
45063,167.7100,2020-03-05 12:32:00,167.6500,167.5400,167.5400
57410,167.5800,2020-03-05 12:31:00,167.5500,167.3000,167.2600
42407,167.4600,2020-03-05 12:30:00,167.3100,167.3200,167.2400
56761,167.3900,2020-03-05 12:29:00,167.3500,167.1945,167.1500
76589,167.2200,2020-03-05 12:28:00,167.2100,166.9276,166.8800
59061,167.1100,2020-03-05 12:27:00,166.9300,167.0400,166.9300
92644,167.1600,2020-03-05 12:26:00,167.0400,167.1200,166.9500
59336,167.3100,2020-03-05 12:25:00,167.0800,167.2447,167.0600
78936,167.2500,2020-03-05 12:24:00,167.2500,167.2500,167.2500
63278,167.4600,2020-03-05 12:23:00,167.4500,167.3800,167.1363
57885,167.4550,2020-03-05 12:22:00,167.3900,167.3500,167.2900
54013,167.5000,2020-03-05 12:21:00,167.3500,167.1800,167.1800
66715,167.4000,2020-03-05 12:20:00,167.1600,167.2200,167.1600
41607,167.2900,2020-03-05 12:19:00,167.2300,167.2500,167.1700
64576,167.5200,2020-03-05 12:18:00,167.2400,167.4700,167.2400
80338,167.8300,2020-03-05 12:17:00,167.4600,167.7400,167.4300
84161,167.7500,2020-03-05 12:16:00,167.7500,167.5700,167.3700
40525,167.7100,2020-03-05 12:15:00,167.5700,167.6500,167.5600
55599,167.8600,2020-03-05 12:14:00,167.6408,167.8580,167.5700
86490,167.8799,2020-03-05 12:13:00,167.8400,167.7000,167.6500
61247,167.7200,2020-03-05 12:12:00,167.7003,167.5000,167.4900
96180,167.5900,2020-03-05 12:11:00,167.5100,167.5450,167.3400
71286,167.6600,2020-03-05 12:10:00,167.5500,167.6500,167.4500
100118,167.7600,2020-03-05 12:09:00,167.6348,167.6600,167.4300
70184,167.9020,2020-03-05 12:08:00,167.6700,167.8700,167.6100
70078,168.0300,2020-03-05 12:07:00,167.8900,167.9900,167.7400
67029,168.2400,2020-03-05 12:06:00,167.9800,168.2300,167.9600
35611,168.3600,2020-03-05 12:05:00,168.2300,168.2900,168.1000
46142,168.4300,2020-03-05 12:04:00,168.3000,168.4100,168.2487
47643,168.7050,2020-03-05 12:03:00,168.3900,168.7000,168.2900
184575,168.7800,2020-03-05 12:02:00,168.7200,168.6600,168.5700
82396,168.6699,2020-03-05 12:01:00,168.6638,168.3900,168.3100
38020,168.4500,2020-03-05 12:00:00,168.3600,168.2600,168.2100
50619,168.3200,2020-03-05 11:59:00,168.2299,168.1800,168.1400
61381,168.3300,2020-03-05 11:58:00,168.1700,168.0500,168.0100
54745,168.2200,2020-03-05 11:57:00,168.0500,167.9600,167.9450
129392,168.6900,2020-03-05 11:56:00,167.9600,168.6733,167.9500
31583,168.7100,2020-03-05 11:55:00,168.6789,168.5900,168.5900
69121,168.7500,2020-03-05 11:54:00,168.5600,168.6600,168.4400
36272,168.7800,2020-03-05 11:53:00,168.6800,168.6800,168.6600
85891,168.8869,2020-03-05 11:52:00,168.6600,168.8600,168.6200
57012,169.1100,2020-03-05 11:51:00,168.8960,168.9550,168.8700
46719,169.0499,2020-03-05 11:50:00,168.9300,169.0200,168.8200
59933,169.1300,2020-03-05 11:49:00,169.0100,169.0500,168.9500
72434,169.1700,2020-03-05 11:48:00,169.0200,169.0600,168.9900
51447,169.0594,2020-03-05 11:47:00,169.0500,168.8548,168.7800
58713,168.9100,2020-03-05 11:46:00,168.8500,168.8800,168.6900
65019,169.1300,2020-03-05 11:45:00,168.8900,169.1000,168.8700
48932,169.4800,2020-03-05 11:44:00,169.1131,169.2500,169.0700
59577,169.3700,2020-03-05 11:43:00,169.2200,169.3060,169.1500
57273,169.3000,2020-03-05 11:42:00,169.2900,169.1100,169.0200
63548,169.4000,2020-03-05 11:41:00,169.0908,169.2686,169.0900
79526,169.5300,2020-03-05 11:40:00,169.2600,169.3450,169.2500
51497,169.5000,2020-03-05 11:39:00,169.3500,169.4800,169.2900
82158,169.5400,2020-03-05 11:38:00,169.4600,169.4750,169.3500
66271,169.6500,2020-03-05 11:37:00,169.4700,169.4000,169.3800
100787,169.7650,2020-03-05 11:36:00,169.4100,169.7022,169.4000
65563,170.1010,2020-03-05 11:35:00,169.7400,170.0200,169.7000
50735,170.1400,2020-03-05 11:34:00,170.0200,169.9000,169.8500
78505,170.0200,2020-03-05 11:33:00,169.8600,169.8800,169.8200
109053,170.3700,2020-03-05 11:32:00,169.8600,170.3500,169.8400
52175,170.4100,2020-03-05 11:31:00,170.3400,170.3400,170.2300
45360,170.3100,2020-03-05 11:30:00,170.3000,170.0550,170.0311
92982,170.4500,2020-03-05 11:29:00,170.0700,170.4000,170.0200
143735,170.5700,2020-03-05 11:28:00,170.3900,170.1600,170.1300
93428,170.2097,2020-03-05 11:27:00,170.1800,170.0000,169.8200
130341,170.1500,2020-03-05 11:26:00,170.0000,169.9650,169.8200
78863,170.2600,2020-03-05 11:25:00,169.9600,170.2300,169.9550
62613,170.5200,2020-03-05 11:24:00,170.2300,170.3600,170.2300
86440,170.6100,2020-03-05 11:23:00,170.3522,170.2800,170.2700
123434,170.5700,2020-03-05 11:22:00,170.2710,170.5300,170.2400
145136,170.8683,2020-03-05 11:21:00,170.5400,170.8000,170.5000
121558,170.8700,2020-03-05 11:20:00,170.7600,170.5961,170.5800
121113,170.6500,2020-03-05 11:19:00,170.5900,170.4800,170.3800
72386,170.4900,2020-03-05 11:18:00,170.4827,170.3500,170.2800
68967,170.3600,2020-03-05 11:17:00,170.3600,170.1519,170.0900
61849,170.2900,2020-03-05 11:16:00,170.1450,170.2138,170.1000
83887,170.4400,2020-03-05 11:15:00,170.2100,170.2800,170.2100
106707,170.3400,2020-03-05 11:14:00,170.2999,170.1820,170.1600
104734,170.1700,2020-03-05 11:13:00,170.1700,169.9673,169.9100
144361,170.0400,2020-03-05 11:12:00,169.9577,169.5400,169.5400
54684,169.7200,2020-03-05 11:11:00,169.5406,169.6400,169.5010
59811,169.7000,2020-03-05 11:10:00,169.6500,169.6000,169.5300
71043,169.7600,2020-03-05 11:09:00,169.5900,169.7600,169.3700
57290,169.8000,2020-03-05 11:08:00,169.7400,169.6841,169.5500
177553,169.6900,2020-03-05 11:07:00,169.6900,169.6900,169.6900
10211,169.3000,2020-03-05 11:06:00,169.2400,169.1500,169.1400
58477,169.1500,2020-03-05 11:05:00,169.1200,168.9200,168.8000
88246,169.1500,2020-03-05 11:04:00,168.9600,169.1300,168.7800
46539,169.4200,2020-03-05 11:03:00,169.1150,169.3400,169.0070
78000,169.4700,2020-03-05 11:02:00,169.3325,169.2700,169.2100
57625,169.2800,2020-03-05 11:01:00,169.2500,169.0700,168.8900
57593,169.3000,2020-03-05 11:00:00,169.0800,169.0800,169.0800
66691,169.3050,2020-03-05 10:59:00,169.0600,169.1800,168.9900
59579,169.3400,2020-03-05 10:58:00,169.1900,169.3200,169.0200
57390,169.4200,2020-03-05 10:57:00,169.3300,169.3000,169.1510
66951,169.5100,2020-03-05 10:56:00,169.3000,169.4899,169.2500
81290,169.6250,2020-03-05 10:55:00,169.4700,169.6250,169.3500
79013,169.6699,2020-03-05 10:54:00,169.6300,169.2700,169.2500
46267,169.2700,2020-03-05 10:53:00,169.2500,169.1600,169.0700
67871,169.4400,2020-03-05 10:52:00,169.1600,169.3300,169.1600
125113,169.5900,2020-03-05 10:51:00,169.3100,169.3346,169.1700
78064,169.4300,2020-03-05 10:50:00,169.3450,169.3500,169.1100
70011,169.4200,2020-03-05 10:49:00,169.3369,169.1899,169.1200
69696,169.1900,2020-03-05 10:48:00,169.1811,168.7800,168.7800
46436,168.7800,2020-03-05 10:47:00,168.7800,168.5600,168.5300
109973,168.7300,2020-03-05 10:46:00,168.5450,168.6690,168.4600
56146,168.7450,2020-03-05 10:45:00,168.6500,168.6700,168.5939
46167,168.8600,2020-03-05 10:44:00,168.6700,168.7800,168.6500
71316,169.0670,2020-03-05 10:43:00,168.7700,168.9300,168.7700
72110,168.9900,2020-03-05 10:42:00,168.9500,168.6450,168.6300
43274,168.7300,2020-03-05 10:41:00,168.6270,168.5200,168.4800
59368,168.6800,2020-03-05 10:40:00,168.5101,168.5950,168.4600
85704,168.6598,2020-03-05 10:39:00,168.5620,168.5600,168.4700
114481,168.7000,2020-03-05 10:38:00,168.5600,168.5778,168.3900
89634,169.0300,2020-03-05 10:37:00,168.5800,169.0000,168.5700
87040,169.1326,2020-03-05 10:36:00,168.9800,169.1300,168.9400
106051,169.1300,2020-03-05 10:35:00,169.1300,168.9300,168.8500
84195,169.0700,2020-03-05 10:34:00,168.9100,168.8799,168.8300
93086,168.9800,2020-03-05 10:33:00,168.8900,168.6600,168.5600
82613,168.8900,2020-03-05 10:32:00,168.6500,168.5700,168.5450
56031,168.6427,2020-03-05 10:31:00,168.5500,168.3550,168.3200
74929,168.7400,2020-03-05 10:30:00,168.3450,168.5400,168.3100
49717,168.6300,2020-03-05 10:29:00,168.5400,168.4400,168.3700
61925,168.5156,2020-03-05 10:28:00,168.4556,168.2200,168.2000
117586,168.5600,2020-03-05 10:27:00,168.1800,168.2800,168.1100
116094,168.6405,2020-03-05 10:26:00,168.2974,168.6400,168.2100
94312,168.8700,2020-03-05 10:25:00,168.6593,168.7900,168.4700
94097,168.9000,2020-03-05 10:24:00,168.8000,168.6900,168.6900
127260,168.8200,2020-03-05 10:23:00,168.6500,168.3500,168.2900
60344,168.3900,2020-03-05 10:22:00,168.3400,168.1200,168.0100
77694,168.3000,2020-03-05 10:21:00,168.1100,168.2300,168.0800
72982,168.2700,2020-03-05 10:20:00,168.2600,168.0300,168.0300
106658,168.1780,2020-03-05 10:19:00,168.0299,167.6300,167.6300
77434,167.7400,2020-03-05 10:18:00,167.6500,167.7100,167.5500
100373,167.7637,2020-03-05 10:17:00,167.7100,167.6883,167.5200
94180,167.8750,2020-03-05 10:16:00,167.6600,167.8100,167.6600
85774,167.8800,2020-03-05 10:15:00,167.8250,167.5900,167.5900
92795,167.6500,2020-03-05 10:14:00,167.5550,167.4300,167.4300
66570,167.5800,2020-03-05 10:13:00,167.4150,167.4869,167.2500
95036,167.5900,2020-03-05 10:12:00,167.4900,167.2300,167.2300
70681,167.3200,2020-03-05 10:11:00,167.2100,166.9460,166.8600
51727,167.0900,2020-03-05 10:10:00,166.9500,167.0000,166.8400
89468,167.1280,2020-03-05 10:09:00,166.9800,166.7500,166.7400
65253,166.9400,2020-03-05 10:08:00,166.7600,166.9200,166.6845
93052,166.9000,2020-03-05 10:07:00,166.8850,166.8500,166.5400
73129,166.8900,2020-03-05 10:06:00,166.8900,166.5300,166.4300
83923,166.8600,2020-03-05 10:05:00,166.5799,166.7500,166.5200
62900,167.1300,2020-03-05 10:04:00,166.7568,166.9346,166.6600
53214,167.0000,2020-03-05 10:03:00,166.9300,166.9700,166.5900
71794,167.1716,2020-03-05 10:02:00,166.9960,167.1300,166.8700
138495,167.2600,2020-03-05 10:01:00,167.1000,167.0750,166.6600
142396,167.2500,2020-03-05 10:00:00,167.1100,166.4800,166.4400
121187,166.5350,2020-03-05 09:59:00,166.5000,166.1630,165.9900
90356,166.4600,2020-03-05 09:58:00,166.1800,166.3950,166.1100
129795,166.6000,2020-03-05 09:57:00,166.3950,166.5800,166.2900
98956,166.8700,2020-03-05 09:56:00,166.5500,166.7800,166.5500
87294,166.9700,2020-03-05 09:55:00,166.7800,166.6400,166.5800
77699,166.8499,2020-03-05 09:54:00,166.6500,166.6600,166.6300
91457,166.9900,2020-03-05 09:53:00,166.6600,166.8900,166.6200
162300,167.4300,2020-03-05 09:52:00,166.9300,166.7790,166.7700
93171,167.0000,2020-03-05 09:51:00,166.7700,166.9366,166.6600
82802,167.3199,2020-03-05 09:50:00,166.9400,167.3199,166.7600
119331,167.3400,2020-03-05 09:49:00,167.3100,167.2300,166.8000
111257,167.5800,2020-03-05 09:48:00,167.2300,167.5600,167.1200
120721,167.8200,2020-03-05 09:47:00,167.5510,167.5800,167.2600
222249,167.5800,2020-03-05 09:46:00,167.5650,167.5000,167.0100
128795,167.5200,2020-03-05 09:45:00,167.5200,167.0000,166.9700
117374,167.1350,2020-03-05 09:44:00,167.0100,167.1205,166.9100
145944,167.7200,2020-03-05 09:43:00,167.1300,167.4500,167.0200
120479,167.4800,2020-03-05 09:42:00,167.4700,167.0200,167.0100
132806,167.3400,2020-03-05 09:41:00,167.0600,167.3000,166.9100
130625,167.4800,2020-03-05 09:40:00,167.3500,167.3700,167.2200
137978,167.4400,2020-03-05 09:39:00,167.3500,166.9300,166.5100
166029,167.2500,2020-03-05 09:38:00,166.9200,166.9700,166.8600
118934,166.9900,2020-03-05 09:37:00,166.9900,166.8100,166.5100
143973,167.1355,2020-03-05 09:36:00,166.7808,167.0500,166.6100
161284,167.0800,2020-03-05 09:35:00,167.0461,165.9900,165.9900
195568,166.5200,2020-03-05 09:34:00,166.0149,166.0000,165.7135
200295,167.1000,2020-03-05 09:33:00,165.9950,167.0900,165.8500
190779,167.2499,2020-03-05 09:32:00,167.1000,166.6900,166.3800
1314001,167.3000,2020-03-05 09:31:00,166.6705,166.0450,165.6944
1108166,170.8100,2020-03-04 16:00:00,170.5500,170.5400,170.4400
569953,170.5500,2020-03-04 15:59:00,170.5390,170.1700,170.0900
352438,170.2898,2020-03-04 15:58:00,170.1600,170.1950,169.9600
421528,170.4100,2020-03-04 15:57:00,170.1900,170.1500,170.0900
484941,170.3900,2020-03-04 15:56:00,170.1500,170.1200,169.9900
806795,170.2800,2020-03-04 15:55:00,170.1050,169.3900,169.2600
241185,169.5200,2020-03-04 15:54:00,169.3850,169.3700,169.3300
256390,169.5700,2020-03-04 15:53:00,169.3700,169.5300,169.2300
294711,169.6500,2020-03-04 15:52:00,169.5300,169.4300,169.2800
523674,169.6000,2020-03-04 15:51:00,169.4400,168.8100,168.7700
115629,168.8337,2020-03-04 15:50:00,168.8200,168.5700,168.5450
101688,168.8400,2020-03-04 15:49:00,168.5800,168.8000,168.4899
99829,168.7800,2020-03-04 15:48:00,168.7600,168.5100,168.4900
170634,168.9500,2020-03-04 15:47:00,168.5200,168.8500,168.4200
117839,169.0500,2020-03-04 15:46:00,168.8650,168.7600,168.7000
153997,169.1700,2020-03-04 15:45:00,168.7600,169.0700,168.5800
102334,169.0750,2020-03-04 15:44:00,169.0700,168.9600,168.9200
116722,169.1300,2020-03-04 15:43:00,168.9600,169.0624,168.9500
107638,169.0800,2020-03-04 15:42:00,169.0600,168.8300,168.8300
113176,169.1000,2020-03-04 15:41:00,168.8300,169.0400,168.7900
171101,169.0400,2020-03-04 15:40:00,169.0400,168.8300,168.6500
212338,169.0000,2020-03-04 15:39:00,168.8396,168.8400,168.5800
98562,168.9600,2020-03-04 15:38:00,168.8300,168.8206,168.7200
112086,168.8900,2020-03-04 15:37:00,168.8200,168.7100,168.7000
100371,168.8854,2020-03-04 15:36:00,168.7000,168.8400,168.6800
100193,168.8400,2020-03-04 15:35:00,168.8400,168.5100,168.5100
140830,168.8800,2020-03-04 15:34:00,168.4900,168.8400,168.3800
104357,168.8900,2020-03-04 15:33:00,168.8300,168.8400,168.7000
101382,168.8595,2020-03-04 15:32:00,168.8456,168.7293,168.6700
126697,168.7400,2020-03-04 15:31:00,168.7300,168.6500,168.5900
89508,168.6500,2020-03-04 15:30:00,168.6300,168.5000,168.4300
69468,168.6000,2020-03-04 15:29:00,168.5000,168.5600,168.4900
76571,168.5700,2020-03-04 15:28:00,168.5500,168.5020,168.4400
112944,168.6500,2020-03-04 15:27:00,168.5000,168.5125,168.3700
95651,168.5500,2020-03-04 15:26:00,168.5200,168.3600,168.3300
74593,168.4800,2020-03-04 15:25:00,168.3600,168.3936,168.3400
74110,168.4000,2020-03-04 15:24:00,168.3999,168.3200,168.2600
94151,168.3500,2020-03-04 15:23:00,168.3300,168.0188,168.0068
64359,168.0852,2020-03-04 15:22:00,168.0200,168.0800,167.9500
75702,168.1100,2020-03-04 15:21:00,168.0700,167.9200,167.9200
56128,168.0100,2020-03-04 15:20:00,167.9178,167.9100,167.8500
86776,168.0500,2020-03-04 15:19:00,167.9000,167.8900,167.8600
35273,167.9700,2020-03-04 15:18:00,167.8100,167.9700,167.7500
58134,168.0850,2020-03-04 15:17:00,167.9700,167.9900,167.8500
50089,168.0100,2020-03-04 15:16:00,167.9850,167.9800,167.8800
76234,168.1000,2020-03-04 15:15:00,167.9800,168.1000,167.8300
62404,168.1700,2020-03-04 15:14:00,168.1000,168.0700,168.0400
92089,168.0900,2020-03-04 15:13:00,168.0700,167.9450,167.9100
49756,167.9500,2020-03-04 15:12:00,167.9500,167.6955,167.6600
47367,167.8900,2020-03-04 15:11:00,167.7000,167.7900,167.6850
42902,167.8600,2020-03-04 15:10:00,167.7900,167.7200,167.6500
53451,167.9200,2020-03-04 15:09:00,167.7178,167.8550,167.5700
63847,168.0100,2020-03-04 15:08:00,167.8550,168.0000,167.7100
79693,168.1700,2020-03-04 15:07:00,168.0150,168.1500,167.9600
87888,168.1900,2020-03-04 15:06:00,168.1500,168.0450,167.9300
57730,168.1100,2020-03-04 15:05:00,168.0500,168.0000,167.9201
49164,168.0643,2020-03-04 15:04:00,168.0000,168.0500,167.9700
39704,168.0500,2020-03-04 15:03:00,168.0431,167.9700,167.9100
59064,168.1000,2020-03-04 15:02:00,167.9650,167.9520,167.9400
57845,168.0200,2020-03-04 15:01:00,167.9400,167.7900,167.7800
50957,168.0000,2020-03-04 15:00:00,167.8660,167.9900,167.8300
70938,168.0800,2020-03-04 14:59:00,167.9850,168.0100,167.9200
59630,168.0200,2020-03-04 14:58:00,167.9996,167.8700,167.8100
46114,167.9000,2020-03-04 14:57:00,167.8600,167.8200,167.7500
59610,167.8000,2020-03-04 14:56:00,167.8000,167.6000,167.5300
66798,167.7400,2020-03-04 14:55:00,167.6300,167.5200,167.4500
49803,167.7360,2020-03-04 14:54:00,167.5300,167.5900,167.5100
48243,167.6400,2020-03-04 14:53:00,167.5900,167.3500,167.3500
90477,167.6000,2020-03-04 14:52:00,167.3600,167.6000,167.3300
83366,167.8500,2020-03-04 14:51:00,167.5100,167.6850,167.5100
60109,167.6400,2020-03-04 14:50:00,167.6400,167.4700,167.3900
63103,167.7790,2020-03-04 14:49:00,167.4440,167.6900,167.4440
35443,167.7800,2020-03-04 14:48:00,167.6900,167.7500,167.6700
37411,167.8300,2020-03-04 14:47:00,167.7500,167.8100,167.5800
38289,167.9400,2020-03-04 14:46:00,167.8300,167.9340,167.6800
48407,167.9800,2020-03-04 14:45:00,167.9300,167.9800,167.7500
45243,168.0100,2020-03-04 14:44:00,167.9800,167.9700,167.8300
65664,167.9897,2020-03-04 14:43:00,167.9700,167.7998,167.7600
38725,167.8700,2020-03-04 14:42:00,167.8100,167.7200,167.6700
50548,167.9500,2020-03-04 14:41:00,167.7096,167.7600,167.6550
62603,167.9200,2020-03-04 14:40:00,167.7600,167.7700,167.7100
67839,168.0400,2020-03-04 14:39:00,167.7400,167.9900,167.7300
90811,168.2500,2020-03-04 14:38:00,167.9900,168.1950,167.9300
96837,168.4700,2020-03-04 14:37:00,168.1800,168.2900,168.1600
56769,168.4200,2020-03-04 14:36:00,168.2693,168.2800,168.2100
81124,168.4900,2020-03-04 14:35:00,168.2900,168.3800,168.1900
91220,168.4700,2020-03-04 14:34:00,168.3700,168.3500,168.3300
71579,168.4265,2020-03-04 14:33:00,168.3500,168.4265,168.2700
60631,168.4600,2020-03-04 14:32:00,168.4200,168.4300,168.3300
97339,168.4800,2020-03-04 14:31:00,168.4250,168.4200,168.3800
61579,168.5900,2020-03-04 14:30:00,168.3797,168.5600,168.3400
60359,168.6000,2020-03-04 14:29:00,168.5600,168.4483,168.4368
61270,168.6300,2020-03-04 14:28:00,168.4555,168.6299,168.4403
126966,168.6400,2020-03-04 14:27:00,168.6266,168.3100,168.3100
102279,168.3200,2020-03-04 14:26:00,168.3000,167.9407,167.9407
39213,167.9600,2020-03-04 14:25:00,167.9400,167.6950,167.6900
59580,167.7100,2020-03-04 14:24:00,167.6950,167.6900,167.5200
56508,167.9200,2020-03-04 14:23:00,167.6800,167.8300,167.6500
53431,167.9700,2020-03-04 14:22:00,167.8400,167.8800,167.7700
42575,167.8750,2020-03-04 14:21:00,167.8700,167.7800,167.5829
50274,167.8496,2020-03-04 14:20:00,167.7650,167.7984,167.7400
52677,167.9050,2020-03-04 14:19:00,167.8050,167.9050,167.7495
56763,167.9000,2020-03-04 14:18:00,167.9000,167.8083,167.7700
54403,167.8200,2020-03-04 14:17:00,167.8200,167.7050,167.6800
38468,167.7100,2020-03-04 14:16:00,167.7050,167.5853,167.5100
48114,167.7400,2020-03-04 14:15:00,167.5900,167.7300,167.5200
54332,167.8400,2020-03-04 14:14:00,167.7367,167.6600,167.5600
49770,167.8500,2020-03-04 14:13:00,167.6799,167.7900,167.6000
42093,167.8300,2020-03-04 14:12:00,167.8073,167.6900,167.6900
46165,167.7000,2020-03-04 14:11:00,167.6900,167.6150,167.5555
25706,167.6600,2020-03-04 14:10:00,167.6300,167.6500,167.5400
30363,167.7200,2020-03-04 14:09:00,167.6542,167.7099,167.5300
43334,167.7200,2020-03-04 14:08:00,167.7050,167.5200,167.4900
49133,167.6100,2020-03-04 14:07:00,167.5400,167.4128,167.4100
65129,167.5500,2020-03-04 14:06:00,167.4200,167.5500,167.3000
84415,167.6100,2020-03-04 14:05:00,167.5168,167.5000,167.4600
51215,167.5900,2020-03-04 14:04:00,167.4800,167.5000,167.4200
100697,167.6168,2020-03-04 14:03:00,167.4900,167.5800,167.3300
66025,167.9897,2020-03-04 14:02:00,167.5750,167.9323,167.5400
49633,168.1200,2020-03-04 14:01:00,167.9396,167.9500,167.9000
47433,167.9500,2020-03-04 14:00:00,167.9500,167.7561,167.7100
31178,167.8400,2020-03-04 13:59:00,167.7800,167.8400,167.6300
32193,167.8800,2020-03-04 13:58:00,167.8100,167.6700,167.6652
57558,167.8200,2020-03-04 13:57:00,167.6700,167.8200,167.6240
55617,167.9693,2020-03-04 13:56:00,167.7800,167.9693,167.7400
47702,168.1000,2020-03-04 13:55:00,167.9650,168.1000,167.8700
48578,168.1000,2020-03-04 13:54:00,168.1000,168.0300,167.9560
44533,168.1500,2020-03-04 13:53:00,168.0200,168.0600,167.9000
56383,168.2900,2020-03-04 13:52:00,168.0700,168.1950,168.0606
58350,168.1800,2020-03-04 13:51:00,168.1700,167.9500,167.9500
41859,168.0300,2020-03-04 13:50:00,167.9600,167.8800,167.8300
34197,167.9300,2020-03-04 13:49:00,167.9000,167.8500,167.7850
49038,167.9400,2020-03-04 13:48:00,167.8698,167.8400,167.7300
38854,168.0100,2020-03-04 13:47:00,167.8400,167.8850,167.7200
39766,168.0200,2020-03-04 13:46:00,167.8666,168.0000,167.8666
