open,close,time,high,low,volume
278.3200,278.9000,2020-03-20 14:31:00,279.1200,278.3200,3973
277.1150,278.0200,2020-03-20 14:30:00,278.0300,277.1150,3520
276.4200,277.1150,2020-03-20 14:29:00,277.1600,276.4200,1955
276.4457,276.6650,2020-03-20 14:28:00,277.5800,276.3900,3164
277.1500,276.9352,2020-03-20 14:27:00,277.6300,276.0697,2958
277.8000,277.5400,2020-03-20 14:26:00,277.9600,276.7500,4680
277.9900,277.5000,2020-03-20 14:25:00,278.3150,277.5000,3013
278.7600,278.3150,2020-03-20 14:24:00,278.8800,278.2000,5716
279.1800,278.0500,2020-03-20 14:23:00,279.1800,277.9700,1293
279.0600,279.0762,2020-03-20 14:22:00,279.8641,278.6400,6881
278.4600,279.0350,2020-03-20 14:21:00,279.2200,278.1200,2406
277.9150,278.2650,2020-03-20 14:20:00,278.3900,277.8800,1535
277.3800,277.6100,2020-03-20 14:19:00,278.5365,277.1000,4398
277.3600,277.9000,2020-03-20 14:18:00,277.9000,277.0800,3083
277.4550,277.3400,2020-03-20 14:17:00,277.9500,276.7800,13766
278.3600,277.4700,2020-03-20 14:16:00,278.3700,277.1600,6544
279.1150,278.5200,2020-03-20 14:15:00,279.1150,278.5200,3056
279.8800,279.4600,2020-03-20 14:14:00,279.8800,278.9300,2196
279.1200,279.2700,2020-03-20 14:13:00,279.2700,278.5000,2168
280.3650,279.3700,2020-03-20 14:12:00,280.5600,279.3500,5506
281.0800,280.1500,2020-03-20 14:11:00,281.2600,280.1500,4045
281.0700,280.5300,2020-03-20 14:10:00,281.0700,280.5300,1964
280.5000,280.5300,2020-03-20 14:09:00,281.1800,280.4800,2914
281.6800,281.0200,2020-03-20 14:08:00,281.8250,280.7600,4109
281.2706,282.0600,2020-03-20 14:07:00,282.0600,281.2706,3304
280.4500,281.2350,2020-03-20 14:06:00,281.2350,280.4500,4467
280.3900,280.4300,2020-03-20 14:05:00,280.9300,280.3500,1201
281.2800,280.4700,2020-03-20 14:04:00,281.3800,280.3800,2961
281.2650,281.2800,2020-03-20 14:03:00,281.4800,281.0600,3402
281.9400,281.2750,2020-03-20 14:02:00,282.1093,281.1900,7186
282.0800,282.0000,2020-03-20 14:01:00,282.7200,282.0000,5911
281.5600,282.1200,2020-03-20 14:00:00,282.1200,281.4450,2545
280.7000,281.4200,2020-03-20 13:59:00,281.4200,280.7000,4872
280.8300,280.5300,2020-03-20 13:58:00,281.0800,280.5300,2197
281.8600,281.1550,2020-03-20 13:57:00,281.8600,280.9300,4844
282.0120,281.6050,2020-03-20 13:56:00,282.0120,281.4100,1938
282.5105,281.6400,2020-03-20 13:55:00,282.5800,281.6400,3568
282.7169,282.6199,2020-03-20 13:54:00,282.9700,282.0400,1513
282.3300,282.2600,2020-03-20 13:53:00,282.4900,281.8600,3649
281.9800,282.6000,2020-03-20 13:52:00,282.7229,281.9800,2554
281.5350,282.2800,2020-03-20 13:51:00,282.2800,281.3300,3992
281.9800,281.5900,2020-03-20 13:50:00,281.9800,281.5900,1247
282.7100,282.4800,2020-03-20 13:49:00,282.8600,281.9900,2941
283.0300,282.6850,2020-03-20 13:48:00,283.0500,282.5900,1898
282.6200,283.2300,2020-03-20 13:47:00,283.2300,282.1300,933
282.0400,282.0844,2020-03-20 13:46:00,282.8650,282.0400,1711
282.4450,282.3052,2020-03-20 13:45:00,282.6700,281.9300,4006
282.2500,282.4450,2020-03-20 13:44:00,282.8700,282.2500,952
282.0600,282.1500,2020-03-20 13:43:00,282.4700,282.0600,2708
282.2282,281.5300,2020-03-20 13:42:00,282.4100,281.2500,2237
282.0700,282.2100,2020-03-20 13:41:00,282.4300,281.8900,3040
282.6800,282.5148,2020-03-20 13:40:00,282.8200,282.1800,4345
281.5900,282.4150,2020-03-20 13:39:00,282.4900,281.5900,3443
281.3700,281.4400,2020-03-20 13:38:00,281.9356,280.9300,1127
280.9345,280.9000,2020-03-20 13:37:00,281.0400,280.6400,4338
281.1300,280.8100,2020-03-20 13:36:00,281.5500,280.7010,3918
280.9000,281.0100,2020-03-20 13:35:00,281.4800,280.9000,1008
282.0500,280.8300,2020-03-20 13:34:00,282.3200,280.8300,3338
282.2300,282.3000,2020-03-20 13:33:00,282.6100,282.0600,922
282.6900,282.0000,2020-03-20 13:32:00,282.6900,282.0000,2047
281.5200,282.3000,2020-03-20 13:31:00,282.7300,281.5200,2952
281.1800,281.3700,2020-03-20 13:30:00,281.3700,280.8400,730
282.4000,281.7900,2020-03-20 13:29:00,282.4000,281.7900,3948
280.7700,282.1700,2020-03-20 13:28:00,282.1700,280.6326,2933
280.7100,280.5409,2020-03-20 13:27:00,280.7600,280.5409,1730
280.6400,280.8524,2020-03-20 13:26:00,280.9600,280.4200,1949
281.1700,281.2700,2020-03-20 13:25:00,281.6699,281.1700,5450
281.5300,281.3200,2020-03-20 13:24:00,281.7600,281.2900,702
282.0900,281.7200,2020-03-20 13:23:00,282.0900,281.5900,1061
281.9800,282.1000,2020-03-20 13:22:00,282.1000,281.8100,1742
282.1400,282.1090,2020-03-20 13:21:00,282.2500,281.5872,1279
282.3000,282.4209,2020-03-20 13:20:00,282.9900,281.9650,4216
281.5301,281.7400,2020-03-20 13:19:00,282.0000,281.5301,2329
282.0000,282.1750,2020-03-20 13:18:00,282.5000,281.5450,4850
281.2568,281.2405,2020-03-20 13:17:00,282.0900,281.2405,2004
281.0900,281.4500,2020-03-20 13:16:00,281.7700,281.0900,3957
280.8700,280.9300,2020-03-20 13:15:00,281.3000,280.6600,8163
281.0300,280.8800,2020-03-20 13:14:00,281.2600,280.8800,1978
281.0100,280.7900,2020-03-20 13:13:00,281.0700,280.7450,844
282.1000,281.6500,2020-03-20 13:12:00,282.7800,281.6000,6431
282.2900,281.8050,2020-03-20 13:11:00,282.3100,281.4200,3878
282.1850,282.1600,2020-03-20 13:10:00,282.3900,282.0000,1796
281.6600,282.1750,2020-03-20 13:09:00,282.6000,281.5500,1703
280.9100,281.5400,2020-03-20 13:08:00,281.5900,280.9100,2574
280.9450,280.7050,2020-03-20 13:07:00,280.9450,280.5600,6426
280.5500,280.8800,2020-03-20 13:06:00,281.0500,280.5500,4677
280.7700,280.5300,2020-03-20 13:05:00,280.9600,280.3000,4561
282.1600,281.1200,2020-03-20 13:04:00,282.1600,281.0100,3641
281.4700,282.0800,2020-03-20 13:03:00,282.3400,281.4700,5607
281.5300,281.7258,2020-03-20 13:02:00,281.8543,281.1400,3766
280.1300,281.5300,2020-03-20 13:01:00,281.5400,279.8600,4397
280.3200,280.0700,2020-03-20 13:00:00,280.5400,280.0300,3859
280.9000,280.0050,2020-03-20 12:59:00,280.9000,279.6700,2528
281.1550,280.6150,2020-03-20 12:58:00,281.1550,280.6150,2194
281.3100,280.8500,2020-03-20 12:57:00,281.3100,280.6800,1420
281.0200,281.2966,2020-03-20 12:56:00,281.7200,280.8300,2974
280.9000,280.9600,2020-03-20 12:55:00,281.2400,280.6500,6824
280.7000,281.0800,2020-03-20 12:54:00,281.0800,280.7000,1905
281.0350,281.0400,2020-03-20 12:53:00,281.3700,280.7600,3295
280.6100,281.2100,2020-03-20 12:52:00,281.2100,280.4891,5723
280.3300,280.5700,2020-03-20 12:51:00,280.7200,280.2700,3277
280.7800,280.4000,2020-03-20 12:50:00,280.9950,280.3700,5158
280.7100,280.5550,2020-03-20 12:49:00,281.0200,280.5100,3749
280.5100,281.1400,2020-03-20 12:48:00,281.1400,280.5100,2188
279.9150,280.6800,2020-03-20 12:47:00,280.9794,279.9150,1357
279.1800,279.6900,2020-03-20 12:46:00,280.5300,279.1200,6061
279.2450,279.4750,2020-03-20 12:45:00,279.6000,278.9701,3435
278.5900,279.1950,2020-03-20 12:44:00,279.2700,278.3100,5568
278.0100,278.5900,2020-03-20 12:43:00,278.9400,278.0100,8709
279.9200,278.8800,2020-03-20 12:41:00,279.9200,278.7600,5020
280.2600,280.5665,2020-03-20 12:40:00,280.9000,279.9400,4342
281.2500,280.7600,2020-03-20 12:39:00,281.6400,280.4100,9631
280.7600,281.0700,2020-03-20 12:38:00,281.1000,280.5500,6384
281.0250,281.1700,2020-03-20 12:37:00,281.1700,280.7300,2292
282.0697,281.0500,2020-03-20 12:36:00,282.0697,280.6311,4102
281.6800,282.1000,2020-03-20 12:35:00,282.2100,281.4400,2213
280.8200,281.1200,2020-03-20 12:34:00,281.6800,280.8200,3827
280.8108,280.8300,2020-03-20 12:33:00,281.1600,280.5500,4500
281.5350,280.5350,2020-03-20 12:32:00,281.8150,280.5350,3192
281.7300,281.3600,2020-03-20 12:31:00,281.9400,280.7100,6957
281.1000,281.2700,2020-03-20 12:30:00,281.2700,280.6700,6442
281.4400,280.8800,2020-03-20 12:29:00,281.4825,280.6600,5941
280.6700,281.1100,2020-03-20 12:28:00,281.3700,280.6300,6464
280.8050,280.8150,2020-03-20 12:27:00,281.0150,280.5800,13317
280.7400,281.0350,2020-03-20 12:26:00,281.3400,280.4200,13899
281.4500,281.3300,2020-03-20 12:25:00,282.0300,280.8250,6352
281.0500,280.8250,2020-03-20 12:24:00,281.3299,280.5600,9512
280.9800,281.1330,2020-03-20 12:23:00,281.4090,280.8850,4219
280.9800,280.8800,2020-03-20 12:22:00,281.2800,280.2400,3515
281.3450,281.8900,2020-03-20 12:21:00,282.8100,281.1300,18838
281.2000,281.0000,2020-03-20 12:20:00,281.4740,280.8400,5756
280.7000,281.2000,2020-03-20 12:19:00,281.4700,280.6200,2412
281.0200,280.7000,2020-03-20 12:18:00,281.1450,280.6300,3438
281.3600,280.8600,2020-03-20 12:17:00,281.6800,280.6400,6667
282.4800,281.5500,2020-03-20 12:16:00,282.4800,281.4000,4358
281.5050,281.9501,2020-03-20 12:15:00,282.4600,281.5050,2416
280.7900,281.2000,2020-03-20 12:14:00,281.3100,280.6300,4469
280.5100,280.9000,2020-03-20 12:13:00,281.1050,280.4500,7266
280.0750,280.5400,2020-03-20 12:12:00,280.7000,279.8600,2640
278.2900,280.0750,2020-03-20 12:11:00,280.1000,278.2400,10899
276.6823,278.1100,2020-03-20 12:10:00,278.2250,276.3100,19853
276.7900,276.5300,2020-03-20 12:09:00,277.7100,276.1200,9528
278.0200,277.2200,2020-03-20 12:08:00,278.2500,277.2200,9390
279.2900,278.5450,2020-03-20 12:07:00,279.2900,278.0000,12326
279.3450,279.4400,2020-03-20 12:06:00,279.6900,279.2100,3745
279.8200,279.3900,2020-03-20 12:05:00,280.2200,279.3150,5122
280.4100,280.3700,2020-03-20 12:04:00,280.9600,280.3700,2365
280.9300,280.7700,2020-03-20 12:03:00,281.1500,280.4101,7664
281.2300,281.0800,2020-03-20 12:02:00,281.2400,280.8600,3523
280.7100,281.2400,2020-03-20 12:01:00,281.2400,280.6100,5294
280.9700,280.8700,2020-03-20 12:00:00,281.5500,280.8000,5673
281.2400,281.1600,2020-03-20 11:59:00,281.5700,280.9200,3980
280.3600,281.3650,2020-03-20 11:58:00,281.3900,280.1000,4657
280.1300,280.8200,2020-03-20 11:57:00,280.8200,280.0900,2790
281.9099,281.0000,2020-03-20 11:56:00,281.9099,281.0000,3978
282.0600,281.7400,2020-03-20 11:55:00,282.2900,281.5300,4403
281.8905,282.0700,2020-03-20 11:54:00,282.2700,281.8200,2092
282.1900,281.8700,2020-03-20 11:53:00,282.3500,281.7900,2761
282.6050,282.5450,2020-03-20 11:52:00,282.8700,282.2400,4777
282.4650,282.6650,2020-03-20 11:51:00,282.9900,282.0800,7206
283.0000,282.0000,2020-03-20 11:50:00,283.0750,282.0000,2601
283.1400,283.0100,2020-03-20 11:49:00,283.5400,282.9000,3324
282.6400,282.6600,2020-03-20 11:48:00,283.2000,282.5800,1825
282.0600,282.4900,2020-03-20 11:47:00,282.5525,281.9800,2955
283.1950,282.3150,2020-03-20 11:46:00,283.1950,282.0000,2300
283.6000,283.1600,2020-03-20 11:45:00,283.9180,283.1500,6679
283.4100,283.2100,2020-03-20 11:44:00,283.8700,283.2100,2149
284.0002,283.4157,2020-03-20 11:43:00,284.0002,283.4000,1371
282.7000,283.6850,2020-03-20 11:42:00,283.6850,282.4550,2422
282.9230,282.3900,2020-03-20 11:41:00,282.9230,282.0200,1433
283.5800,282.4900,2020-03-20 11:40:00,283.5800,282.4900,4233
283.7700,283.2550,2020-03-20 11:39:00,284.2500,283.2550,3360
282.4950,283.3850,2020-03-20 11:38:00,283.7800,282.4950,1366
281.3500,281.8500,2020-03-20 11:37:00,282.3300,281.1900,2372
281.1700,281.3900,2020-03-20 11:36:00,281.9600,280.7400,5097
280.8900,280.8500,2020-03-20 11:35:00,281.0700,280.6000,2835
282.1400,281.2200,2020-03-20 11:34:00,282.1400,280.6000,3638
279.7200,281.8000,2020-03-20 11:33:00,281.8000,279.7200,4353
279.3200,279.7000,2020-03-20 11:32:00,279.9300,279.2800,7902
280.4500,279.7600,2020-03-20 11:31:00,280.7250,279.5850,11158
281.3100,280.6000,2020-03-20 11:30:00,281.3100,280.1900,6954
281.3200,281.1800,2020-03-20 11:29:00,281.4700,280.8000,9160
281.7350,281.0900,2020-03-20 11:28:00,281.9800,281.0900,5773
280.7100,281.8100,2020-03-20 11:27:00,281.8100,280.7100,5910
279.8400,280.9900,2020-03-20 11:26:00,280.9900,279.8300,7732
279.7200,279.8700,2020-03-20 11:25:00,280.4000,279.6700,14149
279.3800,279.9550,2020-03-20 11:24:00,280.1100,279.3800,3157
278.9000,279.7400,2020-03-20 11:23:00,279.7400,278.7050,3037
280.6000,278.9000,2020-03-20 11:22:00,280.6000,278.8900,3680
280.7500,280.2200,2020-03-20 11:21:00,281.1800,280.0000,5724
281.7400,281.0300,2020-03-20 11:20:00,282.1400,280.7400,7898
280.5900,281.7400,2020-03-20 11:19:00,281.7400,280.4200,4125
280.7400,280.6500,2020-03-20 11:18:00,281.0200,280.5500,3548
281.0200,280.8700,2020-03-20 11:17:00,281.2700,280.6100,2375
280.9000,281.6500,2020-03-20 11:16:00,281.6500,280.9000,3670
280.3340,281.0269,2020-03-20 11:15:00,281.0626,280.1800,5023
281.7832,280.4950,2020-03-20 11:14:00,281.8200,280.4950,5536
282.2374,281.9200,2020-03-20 11:13:00,282.6000,281.7700,1841
282.9599,282.2374,2020-03-20 11:12:00,283.1800,282.2374,2867
281.5900,282.4000,2020-03-20 11:11:00,282.6200,281.5700,7253
281.1700,281.3400,2020-03-20 11:10:00,281.4900,280.6300,4845
281.8900,281.2100,2020-03-20 11:09:00,282.1700,281.2000,4791
282.0500,281.8000,2020-03-20 11:08:00,282.3900,281.6500,7082
282.6900,282.2300,2020-03-20 11:07:00,282.9300,282.2300,3420
282.4000,282.9000,2020-03-20 11:06:00,282.9000,282.1660,4534
282.9300,282.1900,2020-03-20 11:05:00,282.9300,281.9850,3025
283.6350,282.9400,2020-03-20 11:04:00,283.6350,282.9400,2164
282.8600,283.2758,2020-03-20 11:03:00,283.5400,282.8600,2630
282.5800,282.3900,2020-03-20 11:02:00,282.7317,281.7700,5074
284.1800,283.0100,2020-03-20 11:01:00,284.5900,283.0100,8760
284.0100,284.1800,2020-03-20 11:00:00,284.3800,283.9100,4497
284.6707,284.2250,2020-03-20 10:59:00,284.6707,284.2250,1626
284.4300,284.7600,2020-03-20 10:58:00,284.7800,283.8900,3443
283.8700,284.1100,2020-03-20 10:57:00,284.1100,283.5900,2223
284.7350,284.1100,2020-03-20 10:56:00,284.9300,283.6800,18225
285.4500,284.4600,2020-03-20 10:55:00,285.4500,284.0400,7251
285.1350,285.4000,2020-03-20 10:54:00,285.4400,285.1350,1287
284.9100,284.8800,2020-03-20 10:53:00,285.0000,284.7500,11664
284.8800,284.8700,2020-03-20 10:52:00,285.0500,284.5400,12451
284.4050,284.6000,2020-03-20 10:51:00,284.9300,284.3300,5647
283.8500,284.2600,2020-03-20 10:50:00,284.6600,283.6300,5547
283.7500,284.0600,2020-03-20 10:49:00,284.3112,283.5100,6057
283.0300,283.5500,2020-03-20 10:48:00,284.1400,282.7400,6017
283.7600,283.6200,2020-03-20 10:47:00,283.9200,282.7600,3883
284.9500,284.2200,2020-03-20 10:46:00,285.0000,283.8600,5598
284.5000,284.3600,2020-03-20 10:45:00,285.0000,284.3600,1732
284.0783,284.4400,2020-03-20 10:44:00,284.7700,283.8200,3217
285.0000,283.4300,2020-03-20 10:43:00,285.0000,283.4300,7620
284.1200,284.8400,2020-03-20 10:42:00,284.8400,283.9200,7701
284.3000,284.4150,2020-03-20 10:41:00,285.0000,284.1600,16438
283.7650,284.2756,2020-03-20 10:40:00,284.4800,283.6800,2861
282.7300,283.6050,2020-03-20 10:39:00,283.6800,282.4400,8359
282.2450,282.7250,2020-03-20 10:38:00,282.7250,282.0600,3014
281.0600,281.8850,2020-03-20 10:37:00,282.2100,281.0600,6531
282.0200,281.1000,2020-03-20 10:36:00,282.0900,281.0300,9472
281.6200,281.8900,2020-03-20 10:35:00,282.0900,281.5157,7072
280.8100,281.4800,2020-03-20 10:34:00,281.4800,280.5300,4254
280.8700,280.8100,2020-03-20 10:33:00,280.8700,280.4100,15397
281.1799,280.7250,2020-03-20 10:31:00,281.1799,280.7250,389
280.3400,280.3700,2020-03-20 10:30:00,280.9200,280.3400,3843
279.7800,280.6200,2020-03-20 10:29:00,280.9000,279.6100,2113
279.9200,279.7800,2020-03-20 10:28:00,280.2800,279.7800,2902
279.5667,279.6600,2020-03-20 10:27:00,280.1100,279.2601,4964
279.5648,279.4800,2020-03-20 10:26:00,279.8600,279.3150,4106
280.1100,279.1700,2020-03-20 10:25:00,280.1100,279.1700,5216
279.9400,279.9600,2020-03-20 10:24:00,280.4700,279.7800,5624
279.0800,279.5950,2020-03-20 10:23:00,279.5950,279.0800,952
277.8200,278.7200,2020-03-20 10:22:00,278.7200,277.6200,3590
277.7100,277.2600,2020-03-20 10:21:00,277.9200,277.2400,3066
278.0750,277.5900,2020-03-20 10:20:00,278.1800,277.4900,4200
277.3700,278.2700,2020-03-20 10:19:00,278.3600,277.3059,5563
276.7300,276.7901,2020-03-20 10:18:00,277.2710,276.7300,2729
276.6500,276.4900,2020-03-20 10:17:00,276.6500,275.7900,3330
275.6550,276.9700,2020-03-20 10:16:00,276.9700,275.6550,3057
276.4200,275.4400,2020-03-20 10:15:00,276.7900,275.4400,2391
275.8900,276.0000,2020-03-20 10:14:00,276.0000,275.2400,6631
275.4100,275.8900,2020-03-20 10:13:00,275.8900,275.0000,6058
276.4100,275.0000,2020-03-20 10:12:00,276.4100,274.0700,10726
275.0300,276.3300,2020-03-20 10:11:00,276.4811,274.7800,7037
274.4000,275.3850,2020-03-20 10:10:00,275.5600,274.4000,3734
273.3800,274.3700,2020-03-20 10:09:00,274.4400,273.0000,6426
273.1600,273.6400,2020-03-20 10:08:00,274.3600,273.1600,4187
273.6033,273.3150,2020-03-20 10:07:00,273.9400,273.0500,8771
275.2600,273.3400,2020-03-20 10:06:00,275.5900,273.3400,7446
273.9200,275.0500,2020-03-20 10:05:00,275.1700,273.9200,5048
275.5900,273.6300,2020-03-20 10:04:00,275.5900,273.3400,8290
275.2500,275.5900,2020-03-20 10:03:00,275.5900,274.3200,6257
273.9565,275.3300,2020-03-20 10:02:00,275.3300,273.9565,4508
273.2200,273.8850,2020-03-20 10:01:00,274.3900,272.5600,16837
272.5300,273.6800,2020-03-20 10:00:00,273.8300,272.2400,7306
269.4650,272.9000,2020-03-20 09:59:00,272.9000,269.4650,6115
269.3500,269.4000,2020-03-20 09:58:00,270.0600,268.1500,9118
273.5400,269.6000,2020-03-20 09:57:00,273.5400,269.3700,17231
274.2700,273.5700,2020-03-20 09:56:00,274.5600,273.5700,8882
274.2000,274.2950,2020-03-20 09:55:00,275.2500,274.1600,27463
273.9500,274.2400,2020-03-20 09:54:00,274.9500,273.8300,17819
274.5000,273.8200,2020-03-20 09:53:00,275.0300,273.5200,8404
275.6000,274.5000,2020-03-20 09:52:00,275.9900,274.5000,8414
274.4300,275.5800,2020-03-20 09:51:00,275.5800,273.5539,5357
274.9350,275.3200,2020-03-20 09:50:00,275.6550,274.5301,3424
274.1300,274.8150,2020-03-20 09:49:00,275.4200,274.1300,8145
273.3600,274.7000,2020-03-20 09:48:00,274.7700,273.0100,18818
274.0100,273.5000,2020-03-20 09:47:00,274.4000,273.3700,15103
275.2900,274.9400,2020-03-20 09:46:00,276.1700,274.0186,16656
276.5100,275.9250,2020-03-20 09:45:00,276.6000,275.2500,9819
278.8500,276.6300,2020-03-20 09:44:00,278.8500,276.3900,6780
278.0700,279.0000,2020-03-20 09:43:00,279.4100,276.9100,4044
278.3000,276.1400,2020-03-20 09:42:00,278.9200,276.1400,4057
276.0159,278.0800,2020-03-20 09:41:00,278.0800,276.0159,8273
279.2100,277.0300,2020-03-20 09:40:00,280.4150,277.0100,6025
281.4100,279.9100,2020-03-20 09:39:00,281.9624,279.0300,4024
282.9600,281.9800,2020-03-20 09:38:00,282.9600,281.0800,5180
282.9107,282.2850,2020-03-20 09:37:00,282.9500,282.1650,2168
280.3050,282.9800,2020-03-20 09:36:00,282.9900,280.2925,5798
281.3300,280.8000,2020-03-20 09:35:00,281.7850,279.3100,6641
281.7900,281.7900,2020-03-20 09:34:00,281.7900,281.7900,7409
276.8225,279.6050,2020-03-20 09:33:00,280.0100,276.6700,15311
278.0300,276.7415,2020-03-20 09:32:00,279.6500,275.3400,216297
277.1400,277.0400,2020-03-20 09:31:00,277.1400,277.0400,10718
