high,time,low,volume,open,close
187.9800,2020-04-27 15:03:00,187.8300,28713,187.9000,187.9700
188.0400,2020-04-27 15:02:00,187.8509,39883,187.9900,187.8800
188.0950,2020-04-27 15:01:00,187.9800,32082,188.0600,187.9900
188.1000,2020-04-27 15:00:00,188.0000,38297,188.0580,188.0700
188.1110,2020-04-27 14:59:00,188.0000,29670,188.1110,188.0600
188.2739,2020-04-27 14:58:00,188.0800,38133,188.2050,188.1010
188.2200,2020-04-27 14:57:00,188.0800,34247,188.0800,188.1900
188.1250,2020-04-27 14:56:00,188.0468,17872,188.1200,188.0900
188.1100,2020-04-27 14:55:00,188.0300,21935,188.0700,188.1099
188.1700,2020-04-27 14:54:00,188.0700,27664,188.1440,188.0702
188.1800,2020-04-27 14:53:00,188.0700,24843,188.1400,188.1500
188.2600,2020-04-27 14:52:00,188.1300,20464,188.2500,188.1500
188.2900,2020-04-27 14:51:00,188.1150,35959,188.2100,188.2500
188.2700,2020-04-27 14:50:00,188.1300,22613,188.1650,188.2169
188.2297,2020-04-27 14:49:00,188.0300,52739,188.0700,188.1800
188.1450,2020-04-27 14:48:00,188.0600,25699,188.1200,188.0701
188.2700,2020-04-27 14:47:00,188.1250,25545,188.2550,188.1300
188.2600,2020-04-27 14:46:00,188.0600,26007,188.0900,188.2600
188.1666,2020-04-27 14:45:00,188.0900,24490,188.1666,188.1100
188.1900,2020-04-27 14:44:00,188.0730,32305,188.1650,188.1601
188.1900,2020-04-27 14:43:00,188.0900,26535,188.1850,188.1700
188.3400,2020-04-27 14:42:00,188.1700,44495,188.2850,188.1900
188.2850,2020-04-27 14:41:00,188.0250,55201,188.0400,188.2800
188.1499,2020-04-27 14:40:00,188.0200,33172,188.1300,188.0400
188.1500,2020-04-27 14:39:00,187.9000,36249,187.9200,188.1400
187.9400,2020-04-27 14:38:00,187.8700,105720,187.8900,187.9100
187.9295,2020-04-27 14:37:00,187.8250,16127,187.8250,187.8950
187.9299,2020-04-27 14:36:00,187.7700,22340,187.8300,187.8300
187.9500,2020-04-27 14:35:00,187.7600,29507,187.9200,187.8500
188.0100,2020-04-27 14:34:00,187.8400,25196,187.9150,187.9200
188.0500,2020-04-27 14:33:00,187.9150,31713,187.9800,187.9550
188.0200,2020-04-27 14:32:00,187.7801,41259,187.8000,187.9864
187.9600,2020-04-27 14:31:00,187.7301,47663,187.9400,187.7900
188.1400,2020-04-27 14:30:00,187.8900,49701,188.0900,187.9200
188.2500,2020-04-27 14:29:00,188.0900,23515,188.1900,188.0971
188.2700,2020-04-27 14:28:00,188.1360,31950,188.2400,188.2000
188.2800,2020-04-27 14:27:00,188.1500,20641,188.2800,188.2200
188.3200,2020-04-27 14:26:00,188.1550,22303,188.2400,188.2900
188.2900,2020-04-27 14:25:00,188.1700,20728,188.1900,188.2500
188.2509,2020-04-27 14:24:00,188.1100,24594,188.2509,188.1800
188.2900,2020-04-27 14:23:00,188.1825,23975,188.2900,188.2401
188.3900,2020-04-27 14:22:00,188.1900,31006,188.1900,188.3000
188.2100,2020-04-27 14:21:00,188.1100,18788,188.1700,188.2100
188.2600,2020-04-27 14:20:00,188.0705,43479,188.0800,188.1800
188.1299,2020-04-27 14:19:00,188.0700,22555,188.0950,188.0841
188.2200,2020-04-27 14:18:00,188.0600,26474,188.1500,188.1100
188.2000,2020-04-27 14:17:00,188.0800,28110,188.1900,188.1400
188.2000,2020-04-27 14:16:00,188.1000,26395,188.1000,188.1900
188.3100,2020-04-27 14:15:00,188.0700,52028,188.1100,188.1100
188.1100,2020-04-27 14:14:00,187.9300,30112,187.9300,188.1000
188.0100,2020-04-27 14:13:00,187.8500,33669,187.9700,187.9700
187.9800,2020-04-27 14:12:00,187.8000,27178,187.8650,187.9800
187.9300,2020-04-27 14:11:00,187.6300,29458,187.7200,187.8850
187.8000,2020-04-27 14:10:00,187.6600,34776,187.6800,187.7563
187.7300,2020-04-27 14:09:00,187.5200,35875,187.6050,187.6800
187.6800,2020-04-27 14:08:00,187.5100,31707,187.6800,187.6200
187.7800,2020-04-27 14:07:00,187.6400,24967,187.7100,187.7000
187.8300,2020-04-27 14:06:00,187.6600,48354,187.7650,187.7140
187.9500,2020-04-27 14:05:00,187.7538,40525,187.9000,187.7538
187.9800,2020-04-27 14:04:00,187.8700,37939,187.8700,187.9000
188.1600,2020-04-27 14:03:00,187.8200,38773,188.0883,187.8700
188.1400,2020-04-27 14:02:00,188.0235,43063,188.0800,188.0909
188.1300,2020-04-27 14:01:00,187.8600,47985,187.8700,188.0700
187.9300,2020-04-27 14:00:00,187.8200,23877,187.9000,187.8800
187.9400,2020-04-27 13:59:00,187.8300,17154,187.8800,187.8950
188.0797,2020-04-27 13:58:00,187.8879,68889,187.9900,187.8879
188.1000,2020-04-27 13:57:00,187.9200,56740,188.0100,188.0000
188.1000,2020-04-27 13:56:00,187.7650,52595,187.7650,188.0200
187.7800,2020-04-27 13:55:00,187.6400,24902,187.7099,187.7730
187.7500,2020-04-27 13:54:00,187.6100,22320,187.7500,187.7100
187.8678,2020-04-27 13:53:00,187.5900,26678,187.6700,187.7600
187.9400,2020-04-27 13:52:00,187.6600,35714,187.8466,187.6700
187.8817,2020-04-27 13:51:00,187.7000,35560,187.8817,187.8500
187.9300,2020-04-27 13:50:00,187.7400,28168,187.9150,187.8950
187.9500,2020-04-27 13:49:00,187.8900,27789,187.8900,187.9200
188.0800,2020-04-27 13:48:00,187.8582,25886,187.9330,187.8800
187.9499,2020-04-27 13:47:00,187.7300,26421,187.7900,187.9400
187.8000,2020-04-27 13:46:00,187.6200,29346,187.6600,187.8000
187.7950,2020-04-27 13:45:00,187.5950,39144,187.7950,187.6400
188.0199,2020-04-27 13:44:00,187.7501,53771,187.8450,187.7900
188.0350,2020-04-27 13:43:00,187.7500,36850,188.0350,187.8407
188.1800,2020-04-27 13:42:00,188.0200,37644,188.1500,188.0400
188.2600,2020-04-27 13:41:00,188.1200,30498,188.2000,188.1600
188.3300,2020-04-27 13:40:00,188.1950,19333,188.2061,188.2300
188.3800,2020-04-27 13:39:00,188.2050,18468,188.3600,188.2150
188.3800,2020-04-27 13:38:00,188.1050,30446,188.1450,188.3800
188.2250,2020-04-27 13:37:00,187.9300,34380,187.9362,188.1525
188.1500,2020-04-27 13:36:00,187.8103,36915,188.1300,187.9600
188.1500,2020-04-27 13:35:00,188.0100,20717,188.0850,188.1300
188.1500,2020-04-27 13:34:00,188.0700,27020,188.1150,188.1000
188.2200,2020-04-27 13:33:00,188.0700,28058,188.1950,188.1100
188.3151,2020-04-27 13:32:00,188.1150,52107,188.3151,188.1950
188.3762,2020-04-27 13:31:00,188.2357,82523,188.2357,188.3263
188.3000,2020-04-27 13:30:00,188.0500,63118,188.1200,188.1880
188.0700,2020-04-27 13:29:00,187.7500,48925,187.7500,188.0400
187.8800,2020-04-27 13:28:00,187.7200,44634,187.8300,187.7500
187.9000,2020-04-27 13:27:00,187.7100,46081,187.7250,187.8600
187.8600,2020-04-27 13:26:00,187.5600,71319,187.5800,187.7500
187.6400,2020-04-27 13:25:00,187.5200,36572,187.5700,187.5700
187.6656,2020-04-27 13:24:00,187.4100,65121,187.6656,187.5799
187.8200,2020-04-27 13:23:00,187.6200,45582,187.6300,187.6620
187.9100,2020-04-27 13:22:00,187.6000,68660,187.8700,187.6300
188.0400,2020-04-27 13:21:00,187.8200,61225,187.8570,187.8800
188.0290,2020-04-27 13:20:00,187.8100,88131,188.0100,187.8664
188.2700,2020-04-27 13:19:00,187.9300,85725,188.2500,188.0000
188.3490,2020-04-27 13:18:00,188.1600,42453,188.3294,188.2500
188.2448,2020-04-27 13:17:00,188.1101,59465,188.1600,188.2400
188.4700,2020-04-27 13:16:00,188.1400,52355,188.4300,188.1640
188.4700,2020-04-27 13:15:00,188.3200,36957,188.3400,188.4200
188.6600,2020-04-27 13:14:00,188.3000,52522,188.6360,188.3500
188.6859,2020-04-27 13:13:00,188.4100,50103,188.4200,188.6300
188.6800,2020-04-27 13:12:00,188.4200,73851,188.6600,188.4400
188.9000,2020-04-27 13:11:00,188.6230,62844,188.8850,188.6601
189.0150,2020-04-27 13:10:00,188.8700,27180,189.0150,188.8850
189.0500,2020-04-27 13:09:00,188.9500,29165,188.9900,189.0200
189.0700,2020-04-27 13:08:00,188.9400,41699,189.0500,189.0000
189.1300,2020-04-27 13:07:00,189.0300,37533,189.0300,189.0600
189.0300,2020-04-27 13:06:00,188.9210,53159,188.9600,189.0300
189.0000,2020-04-27 13:05:00,188.9200,14316,188.9200,188.9900
189.0000,2020-04-27 13:04:00,188.8500,29969,188.9900,188.9200
189.0900,2020-04-27 13:03:00,188.9800,22250,188.9900,188.9878
189.3100,2020-04-27 13:02:00,188.9400,50466,189.3100,188.9800
189.4300,2020-04-27 13:01:00,189.2700,24098,189.2800,189.2800
189.3000,2020-04-27 13:00:00,189.1173,35320,189.1837,189.3000
189.4600,2020-04-27 12:59:00,189.1021,45214,189.4500,189.1798
189.5440,2020-04-27 12:58:00,189.4500,16515,189.5000,189.4691
189.6000,2020-04-27 12:57:00,189.4600,16519,189.5100,189.5300
189.5841,2020-04-27 12:56:00,189.4250,23973,189.4280,189.5200
189.5800,2020-04-27 12:55:00,189.4100,18371,189.5600,189.4114
189.6000,2020-04-27 12:54:00,189.4500,27344,189.5850,189.5600
189.7000,2020-04-27 12:53:00,189.5700,22926,189.6600,189.5700
189.8700,2020-04-27 12:52:00,189.6300,25326,189.8400,189.6664
189.8300,2020-04-27 12:51:00,189.5800,29328,189.6000,189.8300
189.7100,2020-04-27 12:50:00,189.5600,18963,189.6500,189.5711
189.8062,2020-04-27 12:49:00,189.5850,49950,189.5850,189.6800
189.6011,2020-04-27 12:48:00,189.2700,47982,189.3899,189.5950
189.6000,2020-04-27 12:47:00,189.2800,43541,189.3500,189.3600
189.6300,2020-04-27 12:46:00,189.2700,54266,189.5907,189.3300
189.7050,2020-04-27 12:45:00,189.4638,36558,189.6300,189.5800
189.7950,2020-04-27 12:44:00,189.6000,32473,189.7950,189.6354
189.8004,2020-04-27 12:43:00,189.5600,45747,189.6300,189.7900
189.7000,2020-04-27 12:42:00,189.5900,23863,189.6157,189.6200
189.8770,2020-04-27 12:41:00,189.5600,36942,189.8600,189.6200
189.9899,2020-04-27 12:40:00,189.7474,44507,189.9700,189.8300
190.1200,2020-04-27 12:39:00,189.9600,30225,190.0020,189.9650
190.0600,2020-04-27 12:38:00,189.8900,39170,190.0201,190.0100
190.2431,2020-04-27 12:37:00,190.0000,46028,190.1920,190.0300
190.3400,2020-04-27 12:36:00,190.0250,61608,190.0600,190.2000
190.1300,2020-04-27 12:35:00,189.8405,62422,189.9143,190.0320
189.9900,2020-04-27 12:34:00,189.7901,39747,189.8399,189.9300
189.9400,2020-04-27 12:33:00,189.6700,49396,189.7000,189.8200
189.6930,2020-04-27 12:32:00,189.4000,35894,189.4450,189.6930
189.6400,2020-04-27 12:31:00,189.4600,44890,189.4650,189.4700
189.5200,2020-04-27 12:30:00,189.1800,62372,189.1800,189.4450
189.2400,2020-04-27 12:29:00,188.8600,68239,189.1200,189.1563
189.2000,2020-04-27 12:28:00,189.0801,30654,189.1550,189.1200
189.2100,2020-04-27 12:27:00,189.1100,24112,189.1600,189.1900
189.3700,2020-04-27 12:26:00,189.1400,29069,189.2993,189.1500
189.3699,2020-04-27 12:25:00,189.1500,43747,189.1700,189.3699
189.2900,2020-04-27 12:24:00,189.0500,33471,189.0700,189.1650
189.4899,2020-04-27 12:23:00,189.0800,49849,189.3800,189.1100
189.4999,2020-04-27 12:22:00,189.2847,43751,189.4999,189.3695
189.7900,2020-04-27 12:21:00,189.4500,44640,189.7900,189.4753
189.8400,2020-04-27 12:20:00,189.5800,58842,189.5800,189.7600
189.6900,2020-04-27 12:19:00,189.4000,62963,189.4265,189.6300
189.4300,2020-04-27 12:18:00,189.0550,58235,189.0800,189.3900
189.2850,2020-04-27 12:17:00,188.8500,75179,189.2850,189.1100
189.4300,2020-04-27 12:16:00,189.2200,58348,189.4100,189.2900
189.4810,2020-04-27 12:15:00,188.7000,89542,188.7635,189.3981
189.1546,2020-04-27 12:14:00,188.7200,64908,189.1100,188.8100
189.2000,2020-04-27 12:13:00,189.0100,38268,189.1257,189.0850
189.1400,2020-04-27 12:12:00,188.8535,104586,189.0641,189.1400
189.4100,2020-04-27 12:11:00,189.0500,51737,189.2999,189.1000
189.5900,2020-04-27 12:10:00,189.2200,51734,189.5900,189.2700
189.8500,2020-04-27 12:09:00,189.5500,49017,189.6790,189.6150
189.8693,2020-04-27 12:08:00,189.6301,66824,189.6553,189.6899
189.6550,2020-04-27 12:07:00,189.2268,55289,189.2268,189.6550
189.4700,2020-04-27 12:06:00,189.0100,60301,189.0350,189.2600
189.2599,2020-04-27 12:05:00,188.8800,98316,189.1100,189.0427
189.4900,2020-04-27 12:04:00,188.9400,132903,189.3600,189.0800
189.9500,2020-04-27 12:03:00,189.3201,101004,189.9300,189.3500
190.1800,2020-04-27 12:02:00,189.6600,200877,190.1600,189.9000
190.6600,2020-04-27 12:01:00,190.1700,55878,190.5696,190.1700
190.6720,2020-04-27 12:00:00,190.5000,46904,190.5400,190.5600
190.9500,2020-04-27 11:59:00,190.5200,67259,190.9500,190.5400
191.0600,2020-04-27 11:58:00,190.8350,60010,190.8650,190.9750
190.9400,2020-04-27 11:57:00,190.6800,72044,190.7900,190.8600
190.8500,2020-04-27 11:56:00,190.4250,68162,190.4365,190.7500
190.6100,2020-04-27 11:55:00,190.2900,68443,190.2902,190.4000
190.4000,2020-04-27 11:54:00,190.0689,68068,190.1150,190.2684
190.4000,2020-04-27 11:53:00,190.0600,80342,190.3400,190.1200
190.6888,2020-04-27 11:52:00,190.1800,101942,190.6800,190.3200
190.8500,2020-04-27 11:51:00,190.6400,77345,190.7700,190.6795
191.1093,2020-04-27 11:50:00,190.7500,84806,191.1093,190.7900
191.3000,2020-04-27 11:49:00,190.9200,128911,191.2300,191.1100
191.4799,2020-04-27 11:48:00,191.2200,52853,191.4000,191.2308
191.6500,2020-04-27 11:47:00,191.4507,43901,191.6297,191.4507
191.8469,2020-04-27 11:46:00,191.6401,24863,191.7500,191.6401
191.8600,2020-04-27 11:45:00,191.7100,24352,191.8400,191.7700
191.9650,2020-04-27 11:44:00,191.8221,24490,191.8300,191.8300
191.9000,2020-04-27 11:43:00,191.7700,21752,191.9000,191.8450
191.9483,2020-04-27 11:42:00,191.7700,35386,191.8200,191.8899
191.8400,2020-04-27 11:41:00,191.4500,83618,191.5600,191.8400
192.0500,2020-04-27 11:40:00,191.5650,56361,191.8100,191.5650
191.9000,2020-04-27 11:39:00,191.6800,39653,191.7200,191.8050
191.7600,2020-04-27 11:38:00,191.6500,35623,191.6650,191.7250
191.8800,2020-04-27 11:37:00,191.6300,34373,191.8638,191.6700
191.8800,2020-04-27 11:36:00,191.6600,39605,191.7602,191.8700
191.8762,2020-04-27 11:35:00,191.6600,37735,191.7500,191.7900
191.7900,2020-04-27 11:34:00,191.5800,35494,191.6000,191.7800
191.8450,2020-04-27 11:33:00,191.5600,49908,191.7600,191.5603
192.3150,2020-04-27 11:32:00,191.6400,117897,192.3150,191.7600
192.4000,2020-04-27 11:31:00,192.0500,68495,192.1300,192.3300
192.2100,2020-04-27 11:30:00,192.0800,27827,192.1500,192.1400
192.2263,2020-04-27 11:29:00,192.0200,35552,192.0200,192.1450
192.2400,2020-04-27 11:28:00,192.0100,46376,192.0500,192.0400
192.1165,2020-04-27 11:27:00,191.9600,44291,192.0650,192.0488
192.1700,2020-04-27 11:26:00,191.8900,82390,191.8900,192.0900
192.6600,2020-04-27 11:25:00,191.8999,200506,192.6600,191.8999
192.7599,2020-04-27 11:24:00,192.5300,108528,192.5950,192.6600
192.8000,2020-04-27 11:23:00,192.6000,90707,192.7300,192.6000
192.8000,2020-04-27 11:22:00,192.6450,36682,192.7400,192.7300
192.8591,2020-04-27 11:21:00,192.7000,45083,192.8250,192.7400
192.9912,2020-04-27 11:20:00,192.8101,34119,192.9350,192.8200
193.0600,2020-04-27 11:19:00,192.8350,57767,192.8500,192.9250
192.8700,2020-04-27 11:18:00,192.7200,36408,192.7220,192.8287
192.8000,2020-04-27 11:17:00,192.6600,36021,192.6600,192.7300
192.7600,2020-04-27 11:16:00,192.4050,74952,192.4050,192.6617
192.5400,2020-04-27 11:15:00,192.3900,27696,192.5000,192.4000
192.6700,2020-04-27 11:14:00,192.5000,17533,192.6400,192.5100
192.7100,2020-04-27 11:13:00,192.5300,30710,192.5400,192.6250
192.5999,2020-04-27 11:12:00,192.3900,33035,192.5900,192.5500
192.6300,2020-04-27 11:11:00,192.2900,43242,192.4500,192.5903
192.6150,2020-04-27 11:10:00,192.4200,88323,192.5400,192.4550
192.6500,2020-04-27 11:09:00,192.4000,59270,192.4100,192.5400
192.6900,2020-04-27 11:08:00,192.3200,84461,192.6400,192.4400
192.6500,2020-04-27 11:07:00,192.5600,43736,192.6200,192.6300
192.7200,2020-04-27 11:06:00,192.6000,44841,192.6500,192.6200
192.7600,2020-04-27 11:05:00,192.6300,40006,192.7300,192.6700
192.7400,2020-04-27 11:04:00,192.4300,53244,192.5100,192.7400
192.6400,2020-04-27 11:03:00,192.4300,92158,192.4500,192.5050
192.7000,2020-04-27 11:02:00,192.1500,106425,192.7000,192.4700
192.7900,2020-04-27 11:01:00,192.6301,68770,192.6500,192.7300
192.9000,2020-04-27 11:00:00,192.6100,81746,192.6500,192.6400
192.7800,2020-04-27 10:59:00,192.6200,52553,192.6800,192.6600
192.8100,2020-04-27 10:58:00,192.6500,99235,192.7600,192.6700
192.7800,2020-04-27 10:57:00,192.6600,37431,192.7599,192.7503
192.8900,2020-04-27 10:56:00,192.7100,21584,192.8900,192.7450
192.9000,2020-04-27 10:55:00,192.6600,36016,192.8100,192.8799
192.9400,2020-04-27 10:54:00,192.6812,77103,192.7037,192.8000
192.7800,2020-04-27 10:53:00,192.5400,61608,192.7400,192.6951
192.9700,2020-04-27 10:52:00,192.7273,41052,192.9000,192.7273
192.9000,2020-04-27 10:51:00,192.7300,64480,192.8300,192.9000
192.8590,2020-04-27 10:50:00,192.4000,63590,192.4000,192.8400
192.6200,2020-04-27 10:49:00,192.2200,96970,192.5701,192.4000
192.6500,2020-04-27 10:48:00,192.4650,59157,192.6300,192.5250
192.7300,2020-04-27 10:47:00,192.5000,65002,192.7300,192.6250
193.2030,2020-04-27 10:46:00,192.7166,58178,193.2000,192.7166
193.3500,2020-04-27 10:45:00,193.2100,51330,193.2700,193.2100
193.3500,2020-04-27 10:44:00,193.1000,39638,193.2200,193.2800
193.2700,2020-04-27 10:43:00,193.0600,49264,193.1400,193.2400
193.2300,2020-04-27 10:42:00,192.7600,76062,192.7600,193.1500
192.8300,2020-04-27 10:41:00,192.6900,40500,192.7700,192.7800
192.7900,2020-04-27 10:40:00,192.5500,35450,192.6100,192.7790
192.7900,2020-04-27 10:39:00,192.3700,69112,192.3800,192.6200
192.6300,2020-04-27 10:38:00,192.3600,71808,192.6300,192.3600
192.9528,2020-04-27 10:37:00,192.6100,111190,192.9528,192.6399
193.0000,2020-04-27 10:36:00,192.5900,125188,193.0000,192.9627
193.3900,2020-04-27 10:35:00,193.0001,74485,193.3900,193.0300
193.6400,2020-04-27 10:34:00,193.2700,115433,193.4000,193.3950
193.4650,2020-04-27 10:33:00,193.0900,77265,193.0900,193.4101
193.2401,2020-04-27 10:32:00,193.0300,50637,193.2300,193.0907
193.3500,2020-04-27 10:31:00,192.9700,52068,192.9998,193.1800
193.0650,2020-04-27 10:30:00,192.9000,38329,193.0100,192.9900
193.0500,2020-04-27 10:29:00,192.7900,64718,192.8200,193.0250
193.1843,2020-04-27 10:28:00,192.7600,66669,193.1700,192.8150
193.3500,2020-04-27 10:27:00,192.9400,89247,192.9603,193.1600
192.9700,2020-04-27 10:26:00,192.7200,65547,192.8500,192.9600
192.8729,2020-04-27 10:25:00,192.7100,63963,192.8332,192.8600
192.9300,2020-04-27 10:24:00,192.7250,80041,192.7950,192.8200
192.8400,2020-04-27 10:23:00,192.5900,76749,192.7050,192.8000
193.1900,2020-04-27 10:22:00,192.6250,119971,193.1900,192.7070
193.3200,2020-04-27 10:21:00,193.0500,79247,193.1600,193.1800
193.4529,2020-04-27 10:20:00,193.0300,86486,193.4410,193.1600
193.7500,2020-04-27 10:19:00,193.4500,97682,193.5900,193.4550
193.6000,2020-04-27 10:18:00,193.3100,101903,193.4910,193.5874
193.6499,2020-04-27 10:17:00,193.2699,116030,193.3500,193.5100
193.3500,2020-04-27 10:16:00,192.9900,106884,193.0000,193.3400
193.0200,2020-04-27 10:15:00,192.7900,85804,192.8700,192.9900
192.8500,2020-04-27 10:14:00,192.5824,72233,192.7600,192.8500
192.8800,2020-04-27 10:13:00,192.6400,48535,192.6600,192.7700
192.8400,2020-04-27 10:12:00,192.5200,69091,192.7400,192.6700
192.9500,2020-04-27 10:11:00,192.7000,71451,192.7200,192.7600
192.8500,2020-04-27 10:10:00,192.5300,93677,192.6150,192.7328
192.8500,2020-04-27 10:09:00,192.5700,73436,192.6000,192.6351
192.8000,2020-04-27 10:08:00,192.4700,53187,192.4700,192.6000
192.7400,2020-04-27 10:07:00,192.4600,41851,192.5839,192.4700
192.9300,2020-04-27 10:06:00,192.5600,59952,192.8600,192.5700
192.9120,2020-04-27 10:05:00,192.7500,64657,192.7650,192.8100
192.9300,2020-04-27 10:04:00,192.7336,66366,192.8950,192.7800
193.0200,2020-04-27 10:03:00,192.6200,66509,192.6989,192.8800
192.7300,2020-04-27 10:02:00,192.2900,95287,192.7000,192.6597
192.9550,2020-04-27 10:01:00,192.6900,62570,192.8900,192.6900
192.9800,2020-04-27 10:00:00,192.8400,47411,192.8500,192.8623
193.0800,2020-04-27 09:59:00,192.7200,76891,192.8850,192.8741
192.8300,2020-04-27 09:58:00,192.5300,84050,192.7150,192.7699
192.9700,2020-04-27 09:57:00,192.6300,66740,192.6700,192.7800
193.1690,2020-04-27 09:56:00,192.6200,86010,193.0900,192.6700
193.3300,2020-04-27 09:55:00,193.0400,51263,193.2500,193.0439
193.2850,2020-04-27 09:54:00,193.0000,92256,193.2700,193.2200
193.4340,2020-04-27 09:53:00,193.2700,69664,193.3050,193.3400
193.5153,2020-04-27 09:52:00,193.2500,80154,193.4000,193.3200
193.6700,2020-04-27 09:51:00,193.3800,88802,193.5100,193.4123
193.6400,2020-04-27 09:50:00,193.0000,117810,193.2100,193.4801
193.3300,2020-04-27 09:49:00,193.1100,68270,193.2630,193.2650
193.1700,2020-04-27 09:48:00,192.7700,63801,193.1019,193.1200
193.1800,2020-04-27 09:47:00,192.7100,197144,193.1100,193.0550
193.1300,2020-04-27 09:46:00,192.6500,87896,192.7200,193.1050
192.9800,2020-04-27 09:45:00,192.5800,106100,192.9445,192.7499
193.3850,2020-04-27 09:44:00,192.9300,96896,193.3500,193.0000
193.4900,2020-04-27 09:43:00,192.7500,271186,192.7500,193.3526
192.8100,2020-04-27 09:42:00,192.5000,103603,192.5901,192.7800
192.6900,2020-04-27 09:41:00,192.3200,91137,192.4000,192.5900
192.5200,2020-04-27 09:40:00,192.2385,69405,192.2950,192.4172
192.5600,2020-04-27 09:39:00,192.2500,112483,192.4100,192.3350
192.7500,2020-04-27 09:38:00,192.3200,139753,192.6100,192.4200
192.6700,2020-04-27 09:37:00,191.7600,136315,191.9400,192.5699
191.9600,2020-04-27 09:36:00,191.2100,169035,191.9000,191.8800
192.9491,2020-04-27 09:35:00,191.9000,143863,192.8745,191.9550
193.4000,2020-04-27 09:34:00,192.7201,200170,193.2550,192.7900
193.2600,2020-04-27 09:33:00,192.0200,190608,192.2500,193.2280
