MeanAbsError,MeanError,StdError,Date
0.08117972318677859,0.08117972318677859,0.04999724807068592,2020-04-14
0.053263005880226214,0.05042818214977298,0.046332090945949415,2020-04-14
0.05451454974640803,0.04710511307398677,0.0544898317744551,2020-04-14
0.05406415247127567,0.03802657681620024,0.0580056911394576,2020-04-14
0.07575639167891406,0.06846148213646132,0.05852048439783712,2020-04-14
0.05203761300103371,0.0460277735173882,0.05057603811100513,2020-04-14
0.04391473498755253,0.03336270291812304,0.048885198556134456,2020-04-15
0.09244259309233882,0.09104671578679983,0.04966319207992597,2020-04-17
0.04509594021692274,0.038839796047045586,0.04539988006935088,2020-04-26
0.04261106718362812,0.01749356117599394,0.052628971755260004,2020-04-26
0.04617568294014592,0.037363992362044206,0.0457695127831117,2020-04-26
0.038043131480755416,0.020714786093208624,0.04130222402903681,2020-04-26
0.048291859487276184,0.018415866246703303,0.0611809589953488,2020-04-26
0.04783413960460997,0.005189523228699631,0.061840134200025494,2020-04-26
