MeanAbsError,MeanError,StdError,Date
0.04619588070959742,0.02095957062787609,0.060672134858663324,2020-04-14
0.04868147589885718,0.014444550003212913,0.06333851459444864,2020-04-14
0.023460341918522885,0.004675920147566586,0.031143052507747744,2020-04-14
0.05189017681970637,0.037321101683047406,0.05593828821799445,2020-04-14
0.04125212572832209,0.035686100579229794,0.035213246599221,2020-04-14
0.028133197119843138,0.01551507312958114,0.033406734448073135,2020-04-14
0.06078332595017881,0.048722916074003884,0.04787699948828829,2020-04-15
0.029091173590512637,-0.0015975328403177384,0.04606658717810553,2020-04-17
0.04933509749338524,0.04502099170692322,0.03881820151358376,2020-04-26
0.036309337941921566,-0.013154990033009684,0.0451191089360518,2020-04-26
0.02913531398602817,0.02150771005526276,0.02797440442841185,2020-04-26
0.032121183752380066,0.026769832968316268,0.034782368570818095,2020-04-26
0.04268343060191887,0.04110634934161241,0.034568085359870576,2020-04-26
0.03766464656758114,0.021629536699189718,0.04134606355142676,2020-04-26
0.033347071679903945,0.018482578776151136,0.038298208033029725,2020-04-27
0.038046112674212255,0.006224506128905934,0.0459619273391051,2020-04-27
0.05124173150558061,0.04005674170530741,0.05020952059919339,2020-04-27
0.224358552164658,0.12053820995758535,0.2792397214865242,2020-04-28
0.20797747305012934,0.10409898721659057,0.30547561011446117,2020-04-29
